prompt,model_response,is_correct,hallucinated
A student claims the opposite of this idea: a map projection cannot preserve all properties of Earth. Explain why the student's claim is wrong.,"Because Earth’s surface has nonzero Gaussian curvature, it cannot be flattened to a plane without distortion, so no projection can preserve shape, area, distance, and direction simultaneously",1,False
Explain why a confidence interval is not a guarantee that the parameter is inside one realized interval.,"Because 1−α confidence describes long-run coverage of the method across repeated samples, not certainty for a single sample; any one realized interval can miss the fixed parameter with probability α",1,False
Explain the common misconception behind the statement that a confidence interval is not a guarantee that the parameter is inside one realized interval.,,1,False
"Give a multi-sentence explanation of why a confidence interval is not a guarantee that the parameter is inside one realized interval, including the key limitation.","A confidence interval describes the long-run performance of the method (e.g., 95%",0,True
A student claims the opposite of this idea: a confidence interval is not a guarantee that the parameter is inside one realized interval. Explain why the student's claim is wrong.,"Because a confidence level reflects the long-run coverage of the interval procedure, not certainty for a specific realized interval, any given interval still has a nonzero chance of missing the true parameter",1,False
Explain why a neural network can produce confident wrong answers.,"Because softmax-trained networks are miscalibrated and extrapolate spurious patterns, they assign high probabilities to out-of-distribution or adversarial inputs, yielding confident errors",1,False
Explain the common misconception behind the statement that a neural network can produce confident wrong answers.,,1,False
"Give a multi-sentence explanation of why a neural network can produce confident wrong answers, including the key limitation.",,1,False
A student claims the opposite of this idea: a neural network can produce confident wrong answers. Explain why the student's claim is wrong.,,1,False
Explain why a short answer can be correct but incomplete.,"It captures the main fact but omits context, reasoning, and caveats",1,False
Explain the common misconception behind the statement that a short answer can be correct but incomplete.,"It wrongly equates correctness with completeness, assuming a factually right answer necessarily covers all required points",1,False
"Give a multi-sentence explanation of why a short answer can be correct but incomplete, including the key limitation.",,1,False
A student claims the opposite of this idea: a short answer can be correct but incomplete. Explain why the student's claim is wrong.,"Correctness is truth while completeness is coverage, so a response can be true yet omit other required points—therefore correct but incomplete",1,False
Explain why water expands when it freezes.,"Hydrogen bonds form an open hexagonal lattice in ice, increasing spacing between molecules and expanding volume",1,False
Explain the common misconception behind the statement that water expands when it freezes.,That water expands as it cools; in reality it contracts to 4°C and expands only on freezing because ice’s open hydrogen-bond lattice is less dense,1,False
"Give a multi-sentence explanation of why water expands when it freezes, including the key limitation.",,1,False
A student claims the opposite of this idea: water expands when it freezes. Explain why the student's claim is wrong.,"Hydrogen bonds make ice form an open lattice that occupies more volume than liquid water, lowering density—so water expands when it freezes",1,False
Explain why a balanced chemical equation must conserve atoms.,"Because atoms are neither created nor destroyed in chemical reactions, the equation must show equal numbers of each type on both sides",0,True
Explain the common misconception behind the statement that a balanced chemical equation must conserve atoms.,,1,False
"Give a multi-sentence explanation of why a balanced chemical equation must conserve atoms, including the key limitation.",,1,False
A student claims the opposite of this idea: a balanced chemical equation must conserve atoms. Explain why the student's claim is wrong.,"Atoms are neither created nor destroyed in chemical reactions (law of conservation of mass), so balanced equations must have equal atom counts on both sides",0,True
Explain why random assignment differs from random sampling.,"Random assignment randomly places participants into study conditions to equalize groups (internal validity), whereas random sampling randomly selects participants from the population to represent it (external validity)",1,False
Explain the common misconception behind the statement that random assignment differs from random sampling.,,1,False
"Give a multi-sentence explanation of why random assignment differs from random sampling, including the key limitation.",Random assignment randomly places participants into conditions to balance confounders and enable causal inference (internal validity). Random sampling randomly selects participants from the population to achieve representativeness and,1,False
A student claims the opposite of this idea: random assignment differs from random sampling. Explain why the student's claim is wrong.,,1,False
Explain why an average can mislead for skewed data.,"In skewed data, extreme values pull the mean toward the tail, making it unrepresentative of the typical case",1,False
Explain the common misconception behind the statement that an average can mislead for skewed data.,,1,False
"Give a multi-sentence explanation of why an average can mislead for skewed data, including the key limitation.",,1,False
A student claims the opposite of this idea: an average can mislead for skewed data. Explain why the student's claim is wrong.,"Because in skewed distributions, outliers drag the mean toward the tail, making the average unrepresentative of most values and thus misleading",1,False
Explain why source-grounded answers should not invent missing facts.,"To ensure accuracy, verifiability, and trust by reflecting only source-supported facts and avoiding misinformation",1,False
Explain the common misconception behind the statement that source-grounded answers should not invent missing facts.,,1,False
"Give a multi-sentence explanation of why source-grounded answers should not invent missing facts, including the key limitation.","Source-grounded answers must stick to what the sources support; inventing missing facts creates hallucinations, misrepresents evidence, and erodes trust",1,False
A student claims the opposite of this idea: source-grounded answers should not invent missing facts. Explain why the student's claim is wrong.,"Inventing missing facts violates source fidelity, produces unverifiable hallucinations, and misleads users, undermining",1,False
Explain why abstention can lower contradiction rates without proving task success.,"Selective refusal removes high‑risk cases, lowering observed contradictions via non‑commitment rather than correct resolution, so low contradiction rates can reflect low coverage, not task success",1,False
Explain the common misconception behind the statement that abstention can lower contradiction rates without proving task success.,"Equating lower contradiction rates from selective abstention with improved performance, while ignoring reduced coverage and selection bias",1,False
"Give a multi-sentence explanation of why abstention can lower contradiction rates without proving task success, including the key limitation.","By abstaining on uncertain cases, the system removes many opportunities to issue conflicting outputs, mechanically reducing measured contradiction rates. But this doesn’t prove competence, because contradictions can approach zero simply by abstaining often, sacrificing coverage for apparent consistency. The key limitation is selection bias: without reporting coverage and accuracy on answered items, low contradiction rates conflate not answering with being correct",1,False
A student claims the opposite of this idea: abstention can lower contradiction rates without proving task success. Explain why the student's claim is wrong.,,1,False
Explain why embedding similarity can help paraphrase matching but cannot prove correctness.,"They reflect statistical semantic similarity (useful for paraphrases) but lack formal entailment or truth guarantees, so similarity cannot prove correctness",1,False
Explain the common misconception behind the statement that embedding similarity can help paraphrase matching but cannot prove correctness.,,1,False
"Give a multi-sentence explanation of why embedding similarity can help paraphrase matching but cannot prove correctness, including the key limitation.","Embedding similarity clusters texts by meaning rather than wording, so paraphrases tend to land near each other in vector space even when syntax and vocabulary differ. But this is a graded, distributional signal that reflects contextual co-occurrence and topical related",1,False
A student claims the opposite of this idea: embedding similarity can help paraphrase matching but cannot prove correctness. Explain why the student's claim is wrong.,"Embeddings encode approximate semantic similarity useful for paraphrase matching, but they lack formal logical guarantees—high similarity does not imply truth or entailment—so they cannot prove correctness",1,False
Explain why uncertainty-aware answers may look contradictory to simple detectors.,"Because uncertainty models present probabilistic, hedged alternatives—including mutually exclusive possibilities—that naive binary detectors misread as contradictions",1,False
Explain the common misconception behind the statement that uncertainty-aware answers may look contradictory to simple detectors.,"Conflating probabilistic nuance with inconsistency: binary detectors assume a single truth and mislabel hedged, multi-scenario reasoning as contradictory",1,False
"Give a multi-sentence explanation of why uncertainty-aware answers may look contradictory to simple detectors, including the key limitation.","Because uncertainty-aware answers qualify claims with probabilities, ranges, and conditional scenarios, they can contain statements that look opposed out of context (e.g., “likely X, but if Y then not X”). Simple detectors",1,False
A student claims the opposite of this idea: uncertainty-aware answers may look contradictory to simple detectors. Explain why the student's claim is wrong.,"Because conditional, hedged alternatives used to express uncertainty are misread as contradictions by simple, context-agnostic detectors",1,False
Explain why large samples can still be unrepresentative.,"Because larger n lowers random error, not bias—nonrandom selection, coverage gaps, nonresponse, or measurement bias can make a large sample precisely wrong",1,False
Explain the common misconception behind the statement that large samples can still be unrepresentative.,,1,False
"Give a multi-sentence explanation of why large samples can still be unrepresentative, including the key limitation.","Large samples reduce random error but do not fix systematic bias; if selection, coverage, or responses are skewed, a bigger N just yields a very precise wrong estimate. Nonrandom sampling, nonresponse, and measurement error can dominate regardless of size. Key limitation: size improves precision (variance), not representativeness (bias)",1,False
A student claims the opposite of this idea: large samples can still be unrepresentative. Explain why the student's claim is wrong.,"Because increasing sample size reduces random error, not bias; a large biased or nonrandom sample remains unrepresentative",1,False
A study reports that a school introduces a reading app and test scores rise. Why is this not enough to prove causation?,"Because it’s only a correlation; without a controlled, randomized comparison, confounding factors could explain the rise",1,False
"In the finding that a school introduces a reading app and test scores rise, identify one plausible confounder or alternative explanation.",Concurrent teacher training,1,False
What kind of evidence would make the causal claim stronger if a school introduces a reading app and test scores rise?,Randomized controlled trial with a no‑app control group showing larger gains for app users,1,False
Why should a reliable answer avoid saying that this proves the cause: a school introduces a reading app and test scores rise?,"Because temporal correlation isn’t causation; confounders, concurrent changes, or regression to the mean could explain the rise",1,False
A study reports that cities with more parks have lower obesity rates. Why is this not enough to prove causation?,"Because it’s an observational correlation susceptible to confounding and reverse causality, not proof of causation",1,False
"In the finding that cities with more parks have lower obesity rates, identify one plausible confounder or alternative explanation.",,1,False
What kind of evidence would make the causal claim stronger if cities with more parks have lower obesity rates?,,1,False
Why should a reliable answer avoid saying that this proves the cause: cities with more parks have lower obesity rates?,"Because it’s only a correlation susceptible to confounding, selection bias, and reverse causality, not proof of causation",1,False
A study reports that students who attend optional tutoring earn higher grades. Why is this not enough to prove causation?,,1,False
"In the finding that students who attend optional tutoring earn higher grades, identify one plausible confounder or alternative explanation.",More motivated students self-select into tutoring,1,False
What kind of evidence would make the causal claim stronger if students who attend optional tutoring earn higher grades?,Randomized assignment to tutoring,1,False
Why should a reliable answer avoid saying that this proves the cause: students who attend optional tutoring earn higher grades?,"Because it’s observational with self-selection and confounding, showing correlation, not causation",1,False
A study reports that a hospital checklist begins and infection rates fall. Why is this not enough to prove causation?,"Correlation isn’t causation; without a controlled, randomized design, confounders or secular trends could explain the drop",1,False
"In the finding that a hospital checklist begins and infection rates fall, identify one plausible confounder or alternative explanation.",Concurrent hand-hygiene campaign,1,False
What kind of evidence would make the causal claim stronger if a hospital checklist begins and infection rates fall?,A randomized controlled trial showing larger infection declines only in checklist units compared with controls,1,False
Why should a reliable answer avoid saying that this proves the cause: a hospital checklist begins and infection rates fall?,"Because temporal association is only correlation; without controls you can’t rule out confounders, secular trends, regression to the mean, measurement changes, or Hawthorne effects",1,False
A study reports that sales rise after a new advertising campaign. Why is this not enough to prove causation?,"Because a post-campaign rise is mere correlation; without controls or randomization to rule out confounders and chance, causation isn’t established",1,False
"In the finding that sales rise after a new advertising campaign, identify one plausible confounder or alternative explanation.",A concurrent holiday season increasing demand,1,False
What kind of evidence would make the causal claim stronger if sales rise after a new advertising campaign?,,1,False
Why should a reliable answer avoid saying that this proves the cause: sales rise after a new advertising campaign?,Because correlation isn’t causation; the post-campaign rise could be due to confounders or chance,1,False
A study reports that people who sleep more score higher on memory tests. Why is this not enough to prove causation?,Because it is correlational; without random assignment we cannot rule out confounders or reverse causality,1,False
"In the finding that people who sleep more score higher on memory tests, identify one plausible confounder or alternative explanation.",Age,1,False
What kind of evidence would make the causal claim stronger if people who sleep more score higher on memory tests?,A randomized controlled trial showing that increasing sleep raises memory scores,1,False
Why should a reliable answer avoid saying that this proves the cause: people who sleep more score higher on memory tests?,"Because the finding is correlational and may be driven by confounders or reverse causation, so it doesn’t establish causality",1,False
A study reports that a city installs cameras and crime reports increase. Why is this not enough to prove causation?,Correlation ≠ causation; confounders or increased detection/reporting could explain the rise,1,False
"In the finding that a city installs cameras and crime reports increase, identify one plausible confounder or alternative explanation.",Increased detection/reporting due to the cameras,1,False
What kind of evidence would make the causal claim stronger if a city installs cameras and crime reports increase?,,1,False
Why should a reliable answer avoid saying that this proves the cause: a city installs cameras and crime reports increase?,Because temporal correlation doesn’t prove causation; confounders and increased detection/reporting may explain the rise,1,False
A study reports that a supplement group loses more weight than non-users. Why is this not enough to prove causation?,Because it’s correlation without randomization—confounding factors and selection bias,0,True
"In the finding that a supplement group loses more weight than non-users, identify one plausible confounder or alternative explanation.",Users simultaneously adopt stricter diet and exercise,1,False
What kind of evidence would make the causal claim stronger if a supplement group loses more weight than non-users?,"Randomized, double-blind, placebo-controlled trial",1,False
Why should a reliable answer avoid saying that this proves the cause: a supplement group loses more weight than non-users?,"Because a group difference shows only correlation, which could arise from confounding, selection bias, placebo effects, or other uncontrolled factors, not proven causation",1,False
A study reports that a bus line opens and nearby store revenue increases. Why is this not enough to prove causation?,"Because it’s merely correlation; without a counterfactual and controls for confounders, other factors could explain the increase",1,False
"In the finding that a bus line opens and nearby store revenue increases, identify one plausible confounder or alternative explanation.",Concurrent neighborhood gentrification,1,False
What kind of evidence would make the causal claim stronger if a bus line opens and nearby store revenue increases?,,1,False
Why should a reliable answer avoid saying that this proves the cause: a bus line opens and nearby store revenue increases?,"Because temporal correlation doesn’t establish causation; unmeasured confounders, trends, or chance could explain the increase",1,False
A study reports that a later school start time is followed by better attendance. Why is this not enough to prove causation?,"Because it’s correlational without randomization, so confounders or concurrent changes could explain the improved attendance",1,False
"In the finding that a later school start time is followed by better attendance, identify one plausible confounder or alternative explanation.",More affluent districts both adopt later start times and have higher attendance,1,False
What kind of evidence would make the causal claim stronger if a later school start time is followed by better attendance?,,1,False
Why should a reliable answer avoid saying that this proves the cause: a later school start time is followed by better attendance?,Because temporal correlation isn’t causation; confounders or concurrent changes could explain the improvement,1,False
A study reports that a fertilizer is applied and crop yield rises. Why is this not enough to prove causation?,"Because without controls or randomization, confounding factors may explain the increase—correlation ≠ causation",1,False
"In the finding that a fertilizer is applied and crop yield rises, identify one plausible confounder or alternative explanation.",Favorable weather,1,False
What kind of evidence would make the causal claim stronger if a fertilizer is applied and crop yield rises?,Randomized controlled field trials comparing fertilized plots to identical unfertilized controls,1,False
Why should a reliable answer avoid saying that this proves the cause: a fertilizer is applied and crop yield rises?,Because correlation doesn’t prove causation; other factors or chance could explain the increase,1,False
A study reports that people who volunteer report greater happiness. Why is this not enough to prove causation?,Because it’s correlational—reverse causality and confounding (self-selection) could explain the association,1,False
"In the finding that people who volunteer report greater happiness, identify one plausible confounder or alternative explanation.",Higher socioeconomic status,1,False
What kind of evidence would make the causal claim stronger if people who volunteer report greater happiness?,"Randomized controlled trial assigning people to volunteer vs. not, showing higher subsequent happiness",1,False
Why should a reliable answer avoid saying that this proves the cause: people who volunteer report greater happiness?,"Because it’s correlational self-report data vulnerable to reverse causality and confounding, not proof of causation",1,False
A study reports that a new security system is installed and theft decreases. Why is this not enough to prove causation?,"Because temporal association without a control group can’t rule out confounders, trends, or regression to the mean, the drop may not be caused by the system",1,False
"In the finding that a new security system is installed and theft decreases, identify one plausible confounder or alternative explanation.",Increased police patrols,1,False
What kind of evidence would make the causal claim stronger if a new security system is installed and theft decreases?,Evidence from a randomized or staggered rollout showing theft declines only at treated sites relative to matched controls,1,False
Why should a reliable answer avoid saying that this proves the cause: a new security system is installed and theft decreases?,"Because temporal correlation isn’t causation; confounders, natural variation, reporting changes, or other interventions could explain the drop",1,False
A study reports that a neighborhood opens a grocery store and diabetes rates fall. Why is this not enough to prove causation?,"Because without randomization or strong controls, confounding and concurrent trends could explain the association",1,False
"In the finding that a neighborhood opens a grocery store and diabetes rates fall, identify one plausible confounder or alternative explanation.","Gentrification attracting healthier, higher-income residents",1,False
What kind of evidence would make the causal claim stronger if a neighborhood opens a grocery store and diabetes rates fall?,,1,False
Why should a reliable answer avoid saying that this proves the cause: a neighborhood opens a grocery store and diabetes rates fall?,"Because it’s an observational correlation vulnerable to confounding and concurrent changes, not proof of causation",1,False
A study reports that a company raises pay and turnover falls. Why is this not enough to prove causation?,"Because the correlation could be driven by confounders, reverse causality, or concurrent changes; without randomization or a valid counterfactual, causation isn’t established",1,False
"In the finding that a company raises pay and turnover falls, identify one plausible confounder or alternative explanation.",A concurrent economic downturn limiting outside job opportunities,1,False
What kind of evidence would make the causal claim stronger if a company raises pay and turnover falls?,,1,False
Why should a reliable answer avoid saying that this proves the cause: a company raises pay and turnover falls?,Because correlation after the pay raise doesn’t,1,False
A study reports that a new textbook is used and this year's class scores higher. Why is this not enough to prove causation?,"Because there was no randomized controlled comparison, confounding variables could explain the improvement; correlation isn’t causation",1,False
"In the finding that a new textbook is used and this year's class scores higher, identify one plausible confounder or alternative explanation.",Higher baseline ability of this year’s cohort,1,False
What kind of evidence would make the causal claim stronger if a new textbook is used and this year's class scores higher?,A randomized controlled trial with a control group using the old textbook,1,False
Why should a reliable answer avoid saying that this proves the cause: a new textbook is used and this year's class scores higher?,"Because correlation isn’t causation; without controls or randomization, confounders could explain the higher scores",1,False
A study reports that a city adds bike lanes and cycling increases. Why is this not enough to prove causation?,Because the observed association could be driven by confounders or concurrent trends; correlation alone doesn’t establish causation,1,False
"In the finding that a city adds bike lanes and cycling increases, identify one plausible confounder or alternative explanation.",Simultaneous launch of a citywide bike-share program,1,False
What kind of evidence would make the causal claim stronger if a city adds bike lanes and cycling increases?,,1,False
Why should a reliable answer avoid saying that this proves the cause: a city adds bike lanes and cycling increases?,"Because temporal correlation doesn’t establish causation; confounders, concurrent changes, or reverse causation could explain the increase",1,False
A study reports that patients receiving more tests have worse outcomes. Why is this not enough to prove causation?,"Because the correlation may be due to confounding—e.g., sicker patients get more tests—rather than the tests causing harm",1,False
"In the finding that patients receiving more tests have worse outcomes, identify one plausible confounder or alternative explanation.",Confounding by illness severity: sicker patients receive more tests and also have worse outcomes,1,False
What kind of evidence would make the causal claim stronger if patients receiving more tests have worse outcomes?,Randomized controlled trials assigning testing intensity,1,False
Why should a reliable answer avoid saying that this proves the cause: patients receiving more tests have worse outcomes?,Because the association is confounded by indication—sicker patients get more tests—so correlation doesn’t establish that testing causes worse outcomes,1,False
A study reports that a recycling campaign starts and recycling rates rise. Why is this not enough to prove causation?,"Because correlation after the campaign doesn’t rule out confounders or concurrent changes; without a controlled comparison, causation isn’t established",1,False
"In the finding that a recycling campaign starts and recycling rates rise, identify one plausible confounder or alternative explanation.",Simultaneous introduction of free curbside recycling bins,1,False
What kind of evidence would make the causal claim stronger if a recycling campaign starts and recycling rates rise?,"Randomized controlled evidence comparing treated and similar control communities, showing increases only where the campaign ran",1,False
Why should a reliable answer avoid saying that this proves the cause: a recycling campaign starts and recycling rates rise?,Because temporal correlation alone doesn’t establish causation; confounders or preexisting trends could explain the increase,1,False
A study reports that remote workers appear more productive than office workers. Why is this not enough to prove causation?,"Because it’s correlation: without randomization and controlling confounders/selection bias, differences in workers or roles—not remote work—could drive the productivity gap",1,False
"In the finding that remote workers appear more productive than office workers, identify one plausible confounder or alternative explanation.",Selection bias: higher-performing employees are more likely to work remotely,1,False
What kind of evidence would make the causal claim stronger if remote workers appear more productive than office workers?,A randomized controlled trial assigning workers to remote vs office,1,False
Why should a reliable answer avoid saying that this proves the cause: remote workers appear more productive than office workers?,"Because the finding is correlational—confounding, selection bias, reverse causality, or measurement differences could explain the apparent productivity gap, so it doesn’t prove remote work causes it",1,False
Synthesize these two ideas: bacteria have cellular targets and viruses replicate inside host cells. What conclusion follows?,,1,False
Compare the two concepts in this pair: bacteria have cellular targets and viruses replicate inside host cells.,Bacteria have distinct drug targets; viruses lack autonomous targets and replicate using host cells,1,False
Use both parts of this statement to give a careful interpretation: bacteria have cellular targets and viruses replicate inside host cells.,,1,False
What mistake should be avoided when combining these facts: bacteria have cellular targets and viruses replicate inside host cells?,Assuming antibiotics that target bacterial cells can treat viral infections,0,True
Synthesize these two ideas: large samples reduce random error and biased sampling creates systematic error. What conclusion follows?,Large samples reduce random error but not bias; a biased sample yields precise yet systematically wrong estimates,1,False
Compare the two concepts in this pair: large samples reduce random error and biased sampling creates systematic error.,Larger samples reduce random error; sampling bias creates systematic error unaffected by sample size,1,False
Use both parts of this statement to give a careful interpretation: large samples reduce random error and biased sampling creates systematic error.,"Larger samples cut random error but not bias; biased sampling causes systematic error, so a large biased sample is just a more precise wrong answer",1,False
What mistake should be avoided when combining these facts: large samples reduce random error and biased sampling creates systematic error?,Assuming a larger sample size can eliminate sampling bias (systematic error),0,True
Synthesize these two ideas: randomized trials support causality and observational studies show associations. What conclusion follows?,Observational associations generate hypotheses; causality requires randomized trials,1,False
Compare the two concepts in this pair: randomized trials support causality and observational studies show associations.,"Randomized trials infer causality by minimizing confounding; observational studies show associations prone to confounding, not causation",1,False
Use both parts of this statement to give a careful interpretation: randomized trials support causality and observational studies show associations.,"Only randomized trials justify causal inference; observational studies reveal associations susceptible to confounding, not causation",1,False
What mistake should be avoided when combining these facts: randomized trials support causality and observational studies show associations?,Equating association with causation,1,False
Synthesize these two ideas: precision measures flagged-case reliability and recall measures captured positives. What conclusion follows?,,1,False
Compare the two concepts in this pair: precision measures flagged-case reliability and recall measures captured positives.,True,1,False
Use both parts of this statement to give a careful interpretation: precision measures flagged-case reliability and recall measures captured positives.,Precision = fraction of flagged cases that are truly positive; recall = fraction of true positives that are flagged,1,False
What mistake should be avoided when combining these facts: precision measures flagged-case reliability and recall measures captured positives?,,1,False
Synthesize these two ideas: weather varies daily and climate describes long-term patterns. What conclusion follows?,Daily weather fluctuations don’t negate long-term climate trends,1,False
Compare the two concepts in this pair: weather varies daily and climate describes long-term patterns.,Weather fluctuates daily; climate is the average of weather over decades,1,False
Use both parts of this statement to give a careful interpretation: weather varies daily and climate describes long-term patterns.,"Weather is day-to-day atmospheric conditions; climate is the long-term statistical patterns (averages, variability, and extremes) over 30+ years for a region",1,False
What mistake should be avoided when combining these facts: weather varies daily and climate describes long-term patterns?,Equating weather with climate,1,False
Synthesize these two ideas: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge. What conclusion follows?,"Evidence governs; outside knowledge may supplement, never contradict",1,False
Compare the two concepts in this pair: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge.,"The former confines answers to cited evidence; the latter permits plausible, uncited additions",1,False
Use both parts of this statement to give a careful interpretation: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge.,"Follow the sources; add only plausible, noncontradictory outside knowledge to fill gaps",1,False
What mistake should be avoided when combining these facts: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge?,Letting plausibility substitute for evidence,0,True
Synthesize these two ideas: abstention avoids some false claims and also withholds answers. What conclusion follows?,Abstention reduces false claims but sacrifices completeness,1,False
Compare the two concepts in this pair: abstention avoids some false claims and also withholds answers.,,1,False
Use both parts of this statement to give a careful interpretation: abstention avoids some false claims and also withholds answers.,Abstention reduces false claims by withholding some answers,1,False
What mistake should be avoided when combining these facts: abstention avoids some false claims and also withholds answers?,,1,False
Synthesize these two ideas: semantic adequacy requires usefulness and contradiction detection checks conflict. What conclusion follows?,Contradiction detection is insufficient for semantic adequacy; usefulness must also be evaluated,1,False
Compare the two concepts in this pair: semantic adequacy requires usefulness and contradiction detection checks conflict.,Semantic adequacy assesses usefulness; contradiction detection identifies conflicts,1,False
Use both parts of this statement to give a careful interpretation: semantic adequacy requires usefulness and contradiction detection checks conflict.,,1,False
What mistake should be avoided when combining these facts: semantic adequacy requires usefulness and contradiction detection checks conflict?,,1,False
Synthesize these two ideas: embedding similarity captures closeness and NLI estimates entailment or contradiction. What conclusion follows?,,1,False
Compare the two concepts in this pair: embedding similarity captures closeness and NLI estimates entailment or contradiction.,"Embedding similarity gives a continuous closeness score; NLI assigns discrete, directional relations (entailment, contradiction, neutral)",1,False
Use both parts of this statement to give a careful interpretation: embedding similarity captures closeness and NLI estimates entailment or contradiction.,"Embedding similarity gauges semantic proximity, not implication; NLI determines whether one text entails, contradicts, or is neutral to the other",1,False
What mistake should be avoided when combining these facts: embedding similarity captures closeness and NLI estimates entailment or contradiction?,Conflating similarity with entailment/contradiction,1,False
