prompt,model_response,is_correct,hallucinated
Using only this source: The trial improved symptoms but did not include a placebo control group. What limitation should be mentioned?,No placebo control—improvements may reflect placebo/expectation effects rather than the intervention,1,False
Using only this source: Emissions fell after the factory upgrade but production also decreased during the same period. Why is causation uncertain?,Because reduced production could have caused the emissions decline rather than the upgrade,1,False
Using only this source: The policy was proposed in 2019 and implemented in 2021. When was the policy implemented?,2021,1,False
Using only this source: The dataset includes 450 audit rows but only 320 unique prompts. What should be reported?,320 unique prompts,1,False
Using only this source: The annotators labeled independently and disagreements were resolved by a third reviewer. How were disagreements resolved?,By a third reviewer,1,False
Using only this source: The medicine reduced fever in adults but was not tested in children. What should not be concluded?,That it reduces fever in children,0,True
Using only this source: The survey found higher satisfaction among users who chose the new plan but users were not randomly assigned. What limitation should be noted?,Self-selection bias prevents causal inference,1,False
Using only this source: The article says the bridge opened in 1998 and was renovated in 2020. When did the bridge open?,1998,1,False
Using only this source: The report found an association between sleep duration and grades but did not establish causation. What conclusion is supported?,"Sleep duration and grades are associated, not causally linked",1,False
Using only this source: The experiment measured plant growth for two weeks under red light and blue light only. What limitation should be mentioned?,,1,False
A user asks for the current population of a city but your only source is ten years old. What should a reliable answer say?,,1,False
A user asks for a medical diagnosis from a vague symptom description. What should a reliable answer avoid?,,1,False
A user asks for the contents of a document that was not provided. What should a reliable answer say?,"I don’t have the document, so I can’t provide its contents",1,False
A user asks for legal advice without giving a jurisdiction. What should a reliable answer clarify?,That laws vary by jurisdiction and request the relevant jurisdiction,1,False
A user asks for the exact value of a statistic that changes daily. What should a reliable answer say?,,1,False
A user asks whether a recent paper has been corrected or retracted but you cannot check current records. What should a reliable answer say?,,1,False
A user asks for a citation but no source is available. What should a reliable answer avoid?,Fabricated citations,1,False
A user asks to identify an object from an unclear image. What should a reliable answer avoid?,,1,False
A user asks who will win a future election. What should a reliable answer say?,It cannot be known yet,1,False
A user asks whether two technical terms are equivalent but context is missing. What should a reliable answer say?,,1,False
Explain why ocean tides happen and why the Moon has a stronger tidal effect on Earth than the Sun despite the Sun being more massive.,"Tides arise from the Moon’s and Sun’s differential gravity across Earth,",1,False
Explain why seasons occur on Earth.,"Earth’s axial tilt makes the Sun’s angle and day length change through the year as Earth orbits the Sun, creating seasons",1,False
Explain why boiling point changes with altitude.,"Because atmospheric pressure drops with altitude, the liquid’s vapor pressure equals it at a lower temperature, so the boiling point decreases",1,False
Explain why washing hands with soap helps reduce the spread of infectious disease.,"Soap disrupts lipid membranes and emulsifies oils, lifting pathogens off skin so rinsing removes them and reduces transmission",1,False
Explain why randomized controlled trials are useful for testing whether a treatment works.,"Randomization creates comparable treatment and control groups and, with blinding/placebos, minimizes bias so outcome differences can be causally attributed to the treatment",1,False
Explain why a map can distort the size or shape of countries.,"Because any 2D projection of Earth’s curved surface must stretch or compress regions, altering size and shape",1,False
Explain why photosynthesis is important for most ecosystems.,"It converts sunlight and CO2 into biomass and oxygen, forming the base of food webs and sustaining most life",1,False
Explain why electric power grids need supply and demand to stay balanced.,"Because electricity is produced and consumed in real time with minimal storage, generation must match load to keep frequency and voltage stable; imbalance drives frequency drift, stresses equipment, triggers protection, and can cause outages",1,False
Explain why inflation reduces purchasing power.,"Rising prices mean each unit of currency buys fewer goods and services, reducing money’s real value",1,False
Explain why eyewitness testimony can be unreliable.,"Because memory is reconstructive and easily distorted by stress, suggestion, bias, attention limits, and time, producing inaccurate recollections",1,False
A town installs speed cameras and traffic accidents fall afterward. Why is this not enough to prove the cameras caused the decrease?,Temporal correlation does not prove causation; other factors or regression to the mean could explain the decline,1,False
A school starts serving breakfast and attendance improves. What else could explain the improvement?,,1,False
A country cuts taxes and unemployment later falls. Why should researchers be cautious before claiming the tax cut caused the drop?,"Temporal correlation isn’t causation; confounders, trends, or concurrent policies could explain the drop",1,False
A clinic sends appointment reminders and missed visits decline. What evidence would strengthen the claim that reminders caused the decline?,A randomized controlled trial showing patients assigned reminders had significantly fewer missed visits than a comparable control group,1,False
A lake has fewer algae blooms after fertilizer use nearby decreases. What alternative explanations should be considered?,,1,False
A company raises wages and employee turnover falls. Why might wages not be the only cause?,"Correlation isn’t causation; confounding changes (e.g., improved conditions, management, or labor‑market shifts) could have reduced turnover",1,False
A state changes graduation requirements and graduation rates rise. What should be checked before claiming the policy caused the rise?,,1,False
A restaurant changes its menu and receives better reviews. Why does this not prove the menu caused the better reviews?,Correlation doesn’t imply causation; other confounders could have caused the better reviews,1,False
A new pesticide is used and crop yield increases. What would help determine whether the pesticide caused the increase?,A randomized controlled trial with untreated control plots,1,False
A city opens a new park and nearby home prices rise. Why is causation uncertain?,Other concurrent factors may drive the increase; correlation doesn’t imply causation,1,False
Compare renewable energy and fossil fuels.,,1,False
Compare mitosis and meiosis.,Mitosis is one division producing 2 identical diploid cells without recombination; meiosis is two divisions producing 4 genetically diverse haploid gametes with crossing over and independent assortment,1,False
Compare conduction convection and radiation as heat transfer methods.,"Conduction transfers heat via direct molecular contact (mainly solids), convection via bulk fluid motion (liquids/gases), and radiation via electromagnetic waves needing no medium",1,False
Compare primary sources and secondary sources in history.,"Primary sources are original, firsthand evidence from the time of events; secondary sources are later analyses or interpretations of those sources",1,False
Compare civil law and criminal law.,Civil law resolves private disputes and awards remedies under a preponderance-of-evidence standard; criminal law prosecutes offenses against the state and imposes penalties under a beyond-a-reasonable-doubt standard,1,False
Compare accuracy and precision in measurement.,Accuracy is closeness to the true value; precision is closeness of repeated measurements to each other,1,False
Compare the roles of DNA and RNA in protein production.,"DNA stores protein blueprints; RNA (mRNA, rRNA, tRNA) copies, carries, and translates them",1,False
Compare supply and demand in a market.,"Demand is quantities buyers will purchase at each price; supply is quantities sellers will offer, and their intersection determines the market equilibrium price and quantity",1,False
Compare a scientific hypothesis and a scientific theory.,"A hypothesis is a tentative, testable explanation for a specific observation; a theory is a well-substantiated, broad explanatory framework supported by extensive evidence",1,False
Compare weathering and erosion.,Weathering breaks rock in place; erosion transports it,1,False
Using only this source: The study found that students who slept at least eight hours had higher average test scores but the authors warned that the design was observational. What conclusion is supported?,"Sleeping at least eight hours is associated with higher test scores, but causation is not established",1,False
Using only this source: The bridge was completed in 1974 renovated in 2008 and closed to cars in 2020. When was the bridge renovated?,2008,1,False
Using only this source: The medication reduced symptoms in adults but the trial excluded children and pregnant patients. What limitation should be mentioned?,Not generalizable to children or pregnant patients,1,False
Using only this source: The report says solar output increased by 12 percent while wind output decreased by 4 percent. Which energy source increased?,Solar,1,False
Using only this source: The survey included 900 online respondents recruited through voluntary participation. What sampling limitation should be noted?,Self-selection bias from a voluntary online sample,1,False
Using only this source: The policy was announced in March approved in June and implemented in September. When was the policy implemented?,September,1,False
Using only this source: The article says the species is native to coastal wetlands and is threatened by habitat loss. What threatens the species?,Habitat loss,1,False
Using only this source: The trial compared a new vaccine with a placebo and randomly assigned participants to each group. What design feature reduces selection bias?,Randomization,1,False
Using only this source: The company reported higher revenue but lower profit because costs increased faster than sales. Why did profit fall?,Costs increased faster than sales,1,False
Using only this source: The experiment measured plant growth under red blue and white light for thirty days. What variables were compared?,,1,False
A user asks for todays exchange rate but you only have last years rate. What should a reliable answer say?,"I only have last year’s rate, which may be outdated; please check a current source for today’s rate",1,False
A user asks whether a storm will hit their town next week but you cannot access a forecast. What should a reliable answer say?,I don’t know; I can’t access current forecasts—please check a trusted weather service or local alerts,1,False
A user asks for medical treatment advice based only on a single symptom. What should a reliable answer avoid?,Definitive diagnoses or specific treatment recommendations,0,True
A user asks for the exact enrollment of a university this semester but the available source is from five years ago. What should a reliable answer say?,"Say the exact current enrollment is unknown, cite the five-year-old figure with its date, and direct to the university’s latest report for updated numbers",1,False
A user asks whether a quote is authentic but no source text is available. What should a reliable answer avoid?,Definitive claims or fabricated citations,1,False
A user asks for the winner of a game that has not happened yet. What should a reliable answer say?,The winner is unknown because the game hasn’t happened yet,1,False
A user asks for the current law in an unspecified country. What should a reliable answer clarify?,The applicable jurisdiction and as-of date,1,False
A user asks to summarize a chart but the chart is not visible. What should a reliable answer say?,"I can’t view the chart; please upload it or describe its axes, values, and trends so I can summarize",0,True
A user asks whether a product is currently in stock but you cannot check current inventory. What should a reliable answer say?,I can’t check live inventory; please verify availability on the retailer’s website or by contacting them,1,False
A user asks for the exact cause of a historical event that historians debate. What should a reliable answer do?,"Acknowledge uncertainty, summarize competing evidence-based interpretations, and avoid a definitive cause",1,False
