prompt,model_response,is_correct,hallucinated
Explain why seasons occur on Earth.,Axial tilt of Earth,1,False
Explain why boiling point changes with altitude.,Decreased atmospheric pressure,1,False
Explain why washing hands with soap helps reduce the spread of infectious disease.,Soap breaks down the lipid layer of viruses and bacteria,1,False
Explain why randomized controlled trials are useful for testing whether a treatment works.,To minimize bias and determine true treatment effects,1,False
Explain why a map can distort the size or shape of countries.,Projection errors,1,False
Explain why photosynthesis is important for most ecosystems.,Converts sunlight into energy,1,False
Explain why electric power grids need supply and demand to stay balanced.,To maintain stable voltage and frequency,1,False
Explain why inflation reduces purchasing power.,Inflation erodes the value of money over time,1,False
Explain why eyewitness testimony can be unreliable.,"Memory can be influenced by various factors like stress, leading to errors and inaccuracies",1,False
A town installs speed cameras and traffic accidents fall afterward. Why is this not enough to prove the cameras caused the decrease?,Correlation does not equal causation,1,False
A school starts serving breakfast and attendance improves. What else could explain the improvement?,,1,False
A country cuts taxes and unemployment later falls. Why should researchers be cautious before claiming the tax cut caused the drop?,Correlation does not imply causation,1,False
A clinic sends appointment reminders and missed visits decline. What evidence would strengthen the claim that reminders caused the decline?,Comparison of missed visits before and after reminder implementation,1,False
A lake has fewer algae blooms after fertilizer use nearby decreases. What alternative explanations should be considered?,Runoff from other nearby agricultural sites containing fertilizer,1,False
A company raises wages and employee turnover falls. Why might wages not be the only cause?,Other factors such as improved working conditions or increased job security could also contribute,1,False
A state changes graduation requirements and graduation rates rise. What should be checked before claiming the policy caused the rise?,Correlation between changes in policy and graduation rates,1,False
A restaurant changes its menu and receives better reviews. Why does this not prove the menu caused the better reviews?,Correlation does not imply causation,1,False
A new pesticide is used and crop yield increases. What would help determine whether the pesticide caused the increase?,Control group of crops not treated with the pesticide,1,False
A city opens a new park and nearby home prices rise. Why is causation uncertain?,Correlation does not imply causation,1,False
Compare renewable energy and fossil fuels.,Renewable energy sources are more sustainable than fossil fuels,1,False
Compare mitosis and meiosis.,"Mitosis produces two identical daughter cells, while meiosis produces four genetically unique daughter cells",1,False
Compare conduction convection and radiation as heat transfer methods.,"Conduction: 1, Convection: 2, Radiation: 3",1,False
Compare primary sources and secondary sources in history.,"Primary sources are firsthand accounts of events, while secondary sources provide analysis and interpretation of those events",1,False
Compare civil law and criminal law.,"Civil law is concerned with disputes between individuals or organizations, while criminal law deals with offenses against the state",1,False
Compare accuracy and precision in measurement.,"Accuracy refers to how close a measured value is to the true value, while precision refers to how close repeated measurements are to each other",1,False
Compare the roles of DNA and RNA in protein production.,"DNA provides the instructions, RNA carries out the instructions",1,False
Compare supply and demand in a market.,Price is determined by the intersection of supply and demand,1,False
Compare a scientific hypothesis and a scientific theory.,"A theory is a well-established explanation supported by evidence, while a hypothesis is a proposed explanation that is being tested",1,False
Compare weathering and erosion.,Weathering breaks down rocks; erosion moves the broken down material,1,False
Using only this source: The study found that students who slept at least eight hours had higher average test scores but the authors warned that the design was observational. What conclusion is supported?,Students who slept at least eight hours had higher average test scores,1,False
Using only this source: The bridge was completed in 1974 renovated in 2008 and closed to cars in 2020. When was the bridge renovated?,2008,1,False
Using only this source: The medication reduced symptoms in adults but the trial excluded children and pregnant patients. What limitation should be mentioned?,Children and pregnant patients were excluded from the trial,1,False
Using only this source: The report says solar output increased by 12 percent while wind output decreased by 4 percent. Which energy source increased?,Solar,1,False
Using only this source: The survey included 900 online respondents recruited through voluntary participation. What sampling limitation should be noted?,900,1,False
Using only this source: The policy was announced in March approved in June and implemented in September. When was the policy implemented?,September,1,False
Using only this source: The article says the species is native to coastal wetlands and is threatened by habitat loss. What threatens the species?,habitat loss,1,False
Using only this source: The trial compared a new vaccine with a placebo and randomly assigned participants to each group. What design feature reduces selection bias?,randomized trial,1,False
Using only this source: The company reported higher revenue but lower profit because costs increased faster than sales. Why did profit fall?,Costs increased faster than sales,1,False
Using only this source: The experiment measured plant growth under red blue and white light for thirty days. What variables were compared?,"Red, blue, and white light",1,False
A user asks for todays exchange rate but you only have last years rate. What should a reliable answer say?,I cannot provide today's exchange rate as I only have last year's rate,1,False
A user asks whether a storm will hit their town next week but you cannot access a forecast. What should a reliable answer say?,Unknown,1,False
A user asks for medical treatment advice based only on a single symptom. What should a reliable answer avoid?,Diagnosing or suggesting treatment without a full medical evaluation,1,False
A user asks for the exact enrollment of a university this semester but the available source is from five years ago. What should a reliable answer say?,The enrollment number is outdated,1,False
A user asks whether a quote is authentic but no source text is available. What should a reliable answer avoid?,Speculation,1,False
A user asks for the winner of a game that has not happened yet. What should a reliable answer say?,The winner is not yet known,1,False
A user asks for the current law in an unspecified country. What should a reliable answer clarify?,The specific country or jurisdiction,1,False
A user asks to summarize a chart but the chart is not visible. What should a reliable answer say?,The chart cannot be summarized without being visible,1,False
A user asks whether a product is currently in stock but you cannot check current inventory. What should a reliable answer say?,Contact a representative for the most up-to-date information,1,False
A user asks for the exact cause of a historical event that historians debate. What should a reliable answer do?,Provide multiple perspectives and theories,1,False
