template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
causal_reasoning,11,A new tutoring program begins and student test scores rise. Why is this not enough to prove the tutoring caused the increase?,Correlation does not imply causation,Scores may have risen because of other factors such as easier tests different students extra study teacher changes or broader trends,False,False,False,0.13090497735713938,embedding
causal_reasoning,12,A city bans cars downtown and air pollution decreases. What else should be checked before claiming the ban caused the decrease?,Other sources of pollution,Researchers should check weather industrial emissions seasonal trends public transit changes traffic displacement and comparison areas,False,False,False,0.25453639690214414,embedding
causal_reasoning,13,A hospital introduces a new checklist and patient complications fall. Why might the checklist not be the only cause?,Other factors could have contributed to the decrease in patient complications,Other changes such as staffing training patient mix equipment reporting practices or hospital policy could also affect complications,False,False,False,0.5867402112754395,embedding
causal_reasoning,14,A company launches a new advertisement and sales increase. What evidence would make the causal claim stronger?,Control for other potential variables,A randomized test comparison market pre trend data seasonality controls and information about pricing distribution and competitor behavior would strengthen the claim,False,False,False,-0.01815307741802639,embedding
causal_reasoning,15,A person drinks more coffee and later reports better grades. Why does this not prove coffee caused the improvement?,Correlation does not imply causation,Grades could be affected by study time sleep course difficulty motivation tutoring prior ability or other confounding factors,False,False,False,0.11933523256995625,embedding
causal_reasoning,16,A region plants more trees and summer temperatures fall. What alternative explanations should be considered?,Urbanization and decrease in greenhouse gas emissions,Weather variation land use changes measurement differences irrigation pollution changes and broader climate patterns should be considered,False,False,False,0.3688755663006304,embedding
causal_reasoning,17,A model update is followed by fewer wrong answers on a test set. Why might the update not be the only cause?,Overfitting,The test mix sampling method scoring method abstention rate or prompt difficulty may have changed,False,False,False,0.1849612495178199,embedding
causal_reasoning,18,A search engine changes its ranking algorithm and user satisfaction rises. What would help establish causation?,Control Group,A controlled experiment or A B test with comparable users stable measurement and checks for seasonality traffic source changes and external events,False,False,False,0.007595334529929351,embedding
causal_reasoning,19,A new law is followed by lower crime rates. Why should researchers be careful before claiming the law caused the drop?,Correlation does not imply causation,Crime rates can change because of enforcement demographics economic conditions reporting changes seasonal effects or long term trends,False,False,False,0.11927137371023368,embedding
causal_reasoning,20,A fitness app user loses weight after installing the app. Why is that weak evidence that the app caused the weight loss?,Correlation does not imply causation,The user may have changed diet exercise motivation sleep or other habits and there is no control group or counterfactual comparison,False,False,False,0.25118067851633713,embedding
synthesis,21,Compare weather and climate.,"Weather is the day-to-day state of the atmosphere, while climate is the long-term average of weather patterns in a specific region",Weather describes short term atmospheric conditions while climate describes long term patterns and averages,False,False,True,0.8382254025267882,embedding
synthesis,22,Compare bacteria and viruses in relation to antibiotic treatment.,"Bacteria are susceptible to antibiotics, while viruses are not",Bacteria are living cells with structures antibiotics can target while viruses replicate inside host cells and are not treated by antibiotics,False,False,True,0.7876250197548929,embedding
synthesis,23,Compare renewable and nonrenewable energy sources.,Renewable energy sources have the potential to be replenished while nonrenewable energy sources are finite,Renewable sources are replenished naturally on human timescales while nonrenewable sources are finite or form over geologic timescales,False,False,True,0.7245558170230333,embedding
synthesis,24,Compare judicial review and legislation.,"Judicial review interprets laws, legislation creates laws",Judicial review evaluates whether government action complies with higher law while legislation creates or changes statutory law,False,False,True,0.772069370060314,embedding
synthesis,25,Compare inflation and unemployment as economic indicators.,Negative relationship,Inflation measures price increases while unemployment measures the share of people seeking work who do not have jobs,False,False,False,0.10114152979090943,embedding
synthesis,26,Compare precision and recall in a medical screening test.,Precision is 0.85 and recall is 0.75,Precision measures how many positive results are true positives while recall measures how many actual cases the test detects,False,False,False,0.6881170587771042,embedding
synthesis,27,Compare primary and secondary sources in historical research.,"Primary sources provide firsthand accounts or direct evidence, while secondary sources analyze, interpret, or summarize primary sources",Primary sources come directly from the time or participants while secondary sources interpret analyze or summarize primary evidence,False,False,True,0.9115942794823964,embedding
synthesis,28,Compare a theory and a hypothesis in science.,"A theory is a well-substantiated explanation of some aspect of the natural world, while a hypothesis is a testable prediction about a phenomenon",A hypothesis is a testable proposed explanation while a theory is a well supported explanatory framework,False,False,True,0.8183960588040704,embedding
synthesis,29,Compare natural selection and genetic drift.,"Natural selection is based on selective pressures changing traits in a population, while genetic drift is the random chance changes in allele frequencies due to small population size",Natural selection changes traits through differential survival or reproduction while genetic drift changes allele frequencies by chance,False,False,True,0.8683360339929657,embedding
synthesis,30,Compare open loop and closed loop control systems.,"Open loop control systems do not have feedback loops, while closed loop control systems do",Open loop systems act without feedback while closed loop systems use feedback to adjust behavior,False,False,True,0.8741751031312212,embedding
citation_grounded,31,Using only this source: The trial improved symptoms but did not include a placebo control group. What limitation should be mentioned?,lack of placebo control group,The trial did not include a placebo control group,False,False,False,0.6327727373543283,embedding
citation_grounded,32,Using only this source: Emissions fell after the factory upgrade but production also decreased during the same period. Why is causation uncertain?,Correlation does not imply causation,Emissions may have fallen because production decreased rather than only because of the factory upgrade,False,False,False,0.2503617471488158,embedding
citation_grounded,33,Using only this source: The policy was proposed in 2019 and implemented in 2021. When was the policy implemented?,2021,2021,False,True,True,1.0000000000000002,embedding
citation_grounded,34,Using only this source: The dataset includes 450 audit rows but only 320 unique prompts. What should be reported?,320,The number of unique prompts should be reported along with row level counts,False,False,False,0.14797575541062388,embedding
citation_grounded,35,Using only this source: The annotators labeled independently and disagreements were resolved by a third reviewer. How were disagreements resolved?,Third reviewer,Disagreements were resolved by a third reviewer,False,False,False,0.6266435992916556,embedding
citation_grounded,36,Using only this source: The medicine reduced fever in adults but was not tested in children. What should not be concluded?,The medicine is safe and effective for children,It should not be concluded that the medicine was shown effective in children,True,False,True,0.775309525609014,embedding
citation_grounded,37,Using only this source: The survey found higher satisfaction among users who chose the new plan but users were not randomly assigned. What limitation should be noted?,non-random assignment,The users were not randomly assigned so selection bias may affect the result,False,False,False,0.3791798077729156,embedding
citation_grounded,38,Using only this source: The article says the bridge opened in 1998 and was renovated in 2020. When did the bridge open?,1998,1998,False,True,True,1.0,embedding
citation_grounded,39,Using only this source: The report found an association between sleep duration and grades but did not establish causation. What conclusion is supported?,Correlation between sleep duration and grades is identified,Sleep duration was associated with grades but causation was not established,True,False,True,0.8437625848653458,embedding
citation_grounded,40,Using only this source: The experiment measured plant growth for two weeks under red light and blue light only. What limitation should be mentioned?,Two weeks,The experiment only tested red and blue light over two weeks,False,False,False,0.2488539377732663,embedding
uncertainty,41,A user asks for the current population of a city but your only source is ten years old. What should a reliable answer say?,Provide the current population based on the most recent data available,The source may be outdated and current data is needed before giving a definitive population,True,False,False,0.6405887308786065,embedding
uncertainty,42,A user asks for a medical diagnosis from a vague symptom description. What should a reliable answer avoid?,Misdiagnosis,It should avoid giving a confident diagnosis and should recommend professional medical evaluation,False,False,False,0.5971789453846996,embedding
uncertainty,43,A user asks for the contents of a document that was not provided. What should a reliable answer say?,The document was not provided,It should say the document is needed and should not invent its contents,False,False,False,0.5900342340853652,embedding
uncertainty,44,A user asks for legal advice without giving a jurisdiction. What should a reliable answer clarify?,Jurisdiction,It should clarify the relevant jurisdiction because legal rules vary by location,False,False,False,0.5483562403147816,embedding
uncertainty,45,A user asks for the exact value of a statistic that changes daily. What should a reliable answer say?,The statistic changes daily,It should say the value changes over time and current data is needed for an exact answer,False,False,False,0.46203408117691996,embedding
uncertainty,46,A user asks whether a recent paper has been corrected or retracted but you cannot check current records. What should a reliable answer say?,Consult the journal's website or contact the publisher for the most up-to-date information,It should say the correction or retraction status requires checking current records,False,False,False,0.1563288975177266,embedding
uncertainty,47,A user asks for a citation but no source is available. What should a reliable answer avoid?,Speculation,It should avoid fabricating a citation,False,False,False,-0.0026820816983810767,embedding
uncertainty,48,A user asks to identify an object from an unclear image. What should a reliable answer avoid?,Assuming details not visible in the image,It should avoid making a confident identification from insufficient visual evidence,False,False,False,0.473992081567115,embedding
uncertainty,49,A user asks who will win a future election. What should a reliable answer say?,It is impossible to predict the outcome of a future election with certainty,It should say the outcome is uncertain and should not present a future result as known,False,False,False,0.5644283458820046,embedding
uncertainty,50,A user asks whether two technical terms are equivalent but context is missing. What should a reliable answer say?,Cannot determine without additional context,It should state that the equivalence depends on context and ask for or specify the missing context,False,False,False,0.5259056842719414,embedding
