prompt,model_response,is_correct,hallucinated
A state changes graduation requirements and graduation rates rise. What should be checked before claiming the policy caused the rise?,Other potential contributing factors to the rise in graduation rates,1,False
A restaurant changes its menu and receives better reviews. Why does this not prove the menu caused the better reviews?,Correlation does not prove causation,1,False
A new pesticide is used and crop yield increases. What would help determine whether the pesticide caused the increase?,A controlled experiment,1,False
A city opens a new park and nearby home prices rise. Why is causation uncertain?,Other factors may have influenced the home prices,1,False
Compare renewable energy and fossil fuels.,"Renewable energy is sustainable and replenishes naturally, whereas fossil fuels are finite and contribute to climate change",1,False
Compare mitosis and meiosis.,"Mitosis results in two identical daughter cells, while meiosis results in four non-identical daughter cells",1,False
Compare conduction convection and radiation as heat transfer methods.,"Conduction is heat transfer through direct contact, convection is heat transfer through fluid motion, and radiation is heat transfer through electromagnetic waves",1,False
Compare primary sources and secondary sources in history.,"Primary sources are first-hand accounts or direct evidence concerning a topic under investigation, while secondary sources interpret, analyze, or comment on primary sources",1,False
Compare civil law and criminal law.,"Civil law deals with disputes between individuals or organizations, while criminal law deals with behavior considered harmful to society",1,False
Compare accuracy and precision in measurement.,"Accuracy is how close a measurement is to the actual value, while precision is how consistently the same measurement can be repeated",1,False
Compare the roles of DNA and RNA in protein production.,DNA stores genetic information while RNA transcribes and translates this information to produce proteins,1,False
Compare supply and demand in a market.,"Supply is the amount of a product or service available, while demand is how much of it consumers are willing and able to purchase at various prices",1,False
Compare a scientific hypothesis and a scientific theory.,"A scientific hypothesis is an educated prediction or explanation that is testable, while a scientific theory is a well-substantiated explanation of some aspect of the natural world, based on a body of facts that have been repeatedly confirmed through observation and experiment",1,False
Compare weathering and erosion.,"Weathering breaks down rocks, while erosion transports the weathered materials",1,False
Using only this source: The study found that students who slept at least eight hours had higher average test scores but the authors warned that the design was observational. What conclusion is supported?,Students who slept at least eight hours had higher average test scores,1,False
Using only this source: The bridge was completed in 1974 renovated in 2008 and closed to cars in 2020. When was the bridge renovated?,2008,1,False
Using only this source: The medication reduced symptoms in adults but the trial excluded children and pregnant patients. What limitation should be mentioned?,The trial excluded children and pregnant patients,1,False
Using only this source: The report says solar output increased by 12 percent while wind output decreased by 4 percent. Which energy source increased?,Solar,1,False
Using only this source: The survey included 900 online respondents recruited through voluntary participation. What sampling limitation should be noted?,The sample may not be representative of the entire population,1,False
Using only this source: The policy was announced in March approved in June and implemented in September. When was the policy implemented?,September,1,False
Using only this source: The article says the species is native to coastal wetlands and is threatened by habitat loss. What threatens the species?,Habitat loss,1,False
Using only this source: The trial compared a new vaccine with a placebo and randomly assigned participants to each group. What design feature reduces selection bias?,Randomly assigning participants to each group,1,False
Using only this source: The company reported higher revenue but lower profit because costs increased faster than sales. Why did profit fall?,Costs increased faster than sales,1,False
Using only this source: The experiment measured plant growth under red blue and white light for thirty days. What variables were compared?,"Red, blue, and white light",1,False
A user asks for todays exchange rate but you only have last years rate. What should a reliable answer say?,"I'm sorry, but I can only provide last year's exchange rate",0,True
A user asks whether a storm will hit their town next week but you cannot access a forecast. What should a reliable answer say?,Unable to provide this information,1,False
A user asks for medical treatment advice based only on a single symptom. What should a reliable answer avoid?,Giving specific medical advice,0,True
A user asks for the exact enrollment of a university this semester but the available source is from five years ago. What should a reliable answer say?,The information is not available,0,True
A user asks whether a quote is authentic but no source text is available. What should a reliable answer avoid?,Speculation,1,False
A user asks for the winner of a game that has not happened yet. What should a reliable answer say?,The outcome is unknown until the game has occurred,1,False
A user asks for the current law in an unspecified country. What should a reliable answer clarify?,The specific country the law applies to,1,False
A user asks to summarize a chart but the chart is not visible. What should a reliable answer say?,"The chart is not visible, please provide more details",0,True
A user asks whether a product is currently in stock but you cannot check current inventory. What should a reliable answer say?,I cannot provide that information at the moment,1,False
A user asks for the exact cause of a historical event that historians debate. What should a reliable answer do?,Present multiple perspectives,1,False
