template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method,reasoning
enhanced_long_form_explanation,44,A student claims the opposite of this idea: a short answer can be correct but incomplete. Explain why the student's claim is wrong.,"A correct answer, regardless of length, fulfills the requirements of the question","A short response can contain the key fact while missing explanation, scope, assumptions, or limitations needed for full adequacy.",True,False,False,0.3900407882476606,embedding,nli_contradiction_veto
enhanced_long_form_explanation,45,Explain why water expands when it freezes.,Water expands when it freezes because its molecules form a crystalline structure that takes up more space than when in liquid form,"Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",False,False,False,0.6370700045936012,embedding,no_contradiction_evidence
enhanced_long_form_explanation,46,Explain the common misconception behind the statement that water expands when it freezes.,"The misconception is that all liquids expand when they freeze, but water is an exception because it contracts until it reaches 4°C, then starts expanding until it freezes","Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",False,False,False,0.5149482319498515,embedding,no_contradiction_evidence
enhanced_long_form_explanation,47,"Give a multi-sentence explanation of why water expands when it freezes, including the key limitation.","As water cools, the molecules slow down and get closer together, but at 4°C, they start to form a hexagonal structure that leaves spaces between them, causing expansion. This is due to the hydrogen bonds in water, which push water molecules apart, resulting in a 9% increase in volume. However, this only happens below 4°C, as above this temperature, water contracts like most other liquids","Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",True,False,False,0.4934900815410321,embedding,nli_contradiction_veto
enhanced_long_form_explanation,48,A student claims the opposite of this idea: water expands when it freezes. Explain why the student's claim is wrong.,"Water molecules move apart and occupy more space when freezing, causing expansion","Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",False,False,False,0.5460882976563266,embedding,no_contradiction_evidence
enhanced_long_form_explanation,49,Explain why a balanced chemical equation must conserve atoms.,"Because of the law of conservation of mass, which states that matter cannot be created or destroyed","Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",True,False,False,0.2975249092955905,embedding,nli_contradiction_veto
enhanced_long_form_explanation,50,Explain the common misconception behind the statement that a balanced chemical equation must conserve atoms.,"The misconception is that a balanced chemical equation conserves atoms, but in reality, it represents the conservation of mass","Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",False,False,False,0.5471250581544682,embedding,no_contradiction_evidence
enhanced_long_form_explanation,51,"Give a multi-sentence explanation of why a balanced chemical equation must conserve atoms, including the key limitation.","A balanced chemical equation conserves atoms due to the law of conservation of mass, which states that matter cannot be created or destroyed. The count of each type of atom must remain constant before and after the reaction","Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",True,False,False,0.6607645363679135,embedding,nli_contradiction_veto
enhanced_long_form_explanation,52,A student claims the opposite of this idea: a balanced chemical equation must conserve atoms. Explain why the student's claim is wrong.,"The law of conservation of mass mandates that atoms must be conserved in a chemical reaction, hence a balanced chemical equation must conserve atoms","Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",False,False,False,0.5911424088393169,embedding,no_contradiction_evidence
enhanced_long_form_explanation,53,Explain why random assignment differs from random sampling.,"Random assignment allocates subjects to different groups for a study, while random sampling selects individuals from a population to participate in a study","Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,False,0.691363330415465,embedding,no_contradiction_evidence
enhanced_long_form_explanation,54,Explain the common misconception behind the statement that random assignment differs from random sampling.,"Random assignment is used in experiments to assign subjects to different groups, while random sampling is used in studies to select a representative sample from a population","Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,True,0.7387002323489492,embedding,embedding_support
enhanced_long_form_explanation,55,"Give a multi-sentence explanation of why random assignment differs from random sampling, including the key limitation.","Random assignment refers to how participants are allocated to different groups in an experiment, ensuring every participant has an equal chance of being assigned to any group. This reduces bias and ensures the groups are comparable. Random sampling, on the other hand, refers to how participants are selected from the population for the study, aiming to create a sample representative of the population. The key limitation is that random assignment can control for confounding variables in the experiment but cannot ensure the sample is representative of the population, which is achieved through random sampling","Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,False,0.6850796240972474,embedding,no_contradiction_evidence
enhanced_long_form_explanation,56,A student claims the opposite of this idea: random assignment differs from random sampling. Explain why the student's claim is wrong.,Random assignment and random sampling are different because the former involves allocating participants to different groups in an experiment while the latter involves selecting a subset of individuals from a population to participate in a study,"Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,False,0.7144364004353516,embedding,no_contradiction_evidence
enhanced_long_form_explanation,57,Explain why an average can mislead for skewed data.,An average can mislead for skewed data because it is sensitive to extreme values,"Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,0.5859316091369787,embedding,no_contradiction_evidence
enhanced_long_form_explanation,58,Explain the common misconception behind the statement that an average can mislead for skewed data.,"The misconception is that an average represents a 'typical' value, but in skewed data, the average can be significantly influenced by extreme values","Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,0.597445176369991,embedding,no_contradiction_evidence
enhanced_long_form_explanation,59,"Give a multi-sentence explanation of why an average can mislead for skewed data, including the key limitation.","An average can mislead for skewed data as it doesn't fully represent the distribution of data. It fails to capture the outliers or extreme values, which can significantly impact the mean","Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,0.5016397226540996,embedding,no_contradiction_evidence
enhanced_long_form_explanation,60,A student claims the opposite of this idea: an average can mislead for skewed data. Explain why the student's claim is wrong.,"The student's claim is wrong because an average does not account for the skewness of data and can be disproportionately impacted by extreme values, leading to a misleading representation of the data","Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,0.4292130270830527,embedding,no_contradiction_evidence
enhanced_long_form_explanation,61,Explain why source-grounded answers should not invent missing facts.,Source-grounded answers should not invent missing facts because they are intended to be based solely on the information provided in the source material,"A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,0.7194831643527247,embedding,no_contradiction_evidence
enhanced_long_form_explanation,62,Explain the common misconception behind the statement that source-grounded answers should not invent missing facts.,"The misconception is that source-grounded answers only reproduce information from the source, while they can also infer or interpret information based on the provided source","A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,0.6508210654428268,embedding,no_contradiction_evidence
enhanced_long_form_explanation,63,"Give a multi-sentence explanation of why source-grounded answers should not invent missing facts, including the key limitation.",Source-grounded answers should not invent missing facts to maintain the accuracy and reliability of information. Inventing facts can lead to misinformation and misinterpretation. The key limitation is that it's impossible to verify or support invented facts with evidence from the source,"A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,0.6240225699850743,embedding,no_contradiction_evidence
enhanced_long_form_explanation,64,A student claims the opposite of this idea: source-grounded answers should not invent missing facts. Explain why the student's claim is wrong.,Inventing missing facts would compromise the reliability and accuracy of the source-grounded answers,"A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,0.610012775287668,embedding,no_contradiction_evidence
enhanced_long_form_explanation,65,Explain why abstention can lower contradiction rates without proving task success.,Abstention can lower contradiction rates because it reduces the number of potentially erroneous responses,"Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,0.5093569207871096,embedding,no_contradiction_evidence
enhanced_long_form_explanation,66,Explain the common misconception behind the statement that abstention can lower contradiction rates without proving task success.,"The misconception is that abstaining from a decision can reduce errors, when it actually just avoids making a potential mistake without guaranteeing success","Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,0.43764516463669245,embedding,no_contradiction_evidence
enhanced_long_form_explanation,67,"Give a multi-sentence explanation of why abstention can lower contradiction rates without proving task success, including the key limitation.","Abstention can lower contradiction rates as it allows a system to avoid giving incorrect responses when it's unsure, reducing errors. However, it doesn't guarantee task success because abstaining does not provide a correct answer, just avoids a potentially incorrect one. The key limitation is that while abstention reduces inaccuracies, it does not inherently increase accuracy or completion of tasks","Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,0.5206719577440899,embedding,no_contradiction_evidence
enhanced_long_form_explanation,68,A student claims the opposite of this idea: abstention can lower contradiction rates without proving task success. Explain why the student's claim is wrong.,The claim is incorrect because abstention can indeed lower contradiction rates without proving task success by eliminating potential sources of error or contradiction,"Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,0.5048939979750539,embedding,no_contradiction_evidence
enhanced_long_form_explanation,69,Explain why embedding similarity can help paraphrase matching but cannot prove correctness.,"Embedding similarity can help paraphrase matching by measuring the closeness of the semantic meanings, but it cannot prove correctness because it doesn't guarantee identical meanings or factual accuracy","Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,0.5897935272814819,embedding,no_contradiction_evidence
enhanced_long_form_explanation,70,Explain the common misconception behind the statement that embedding similarity can help paraphrase matching but cannot prove correctness.,"The misconception is that similarity in embedding space implies semantic equivalence, when in fact it only suggests semantic relatedness","Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,0.6109399947660538,embedding,no_contradiction_evidence
enhanced_long_form_explanation,71,"Give a multi-sentence explanation of why embedding similarity can help paraphrase matching but cannot prove correctness, including the key limitation.","Embedding similarity can help paraphrase matching as it measures the semantic similarity between sentences, giving a high similarity score when sentences have similar meanings. However, it cannot prove correctness because it doesn't capture the structural nuances of language or the detailed context. Its limitation lies in the inability to accurately account for sentences with the same words but different meanings based on context or word order","Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,0.565322467230581,embedding,no_contradiction_evidence
enhanced_long_form_explanation,72,A student claims the opposite of this idea: embedding similarity can help paraphrase matching but cannot prove correctness. Explain why the student's claim is wrong.,Embedding similarity can prove correctness by confirming the semantic similarity between two phrases,"Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,0.5518944893612984,embedding,no_contradiction_evidence
enhanced_long_form_explanation,73,Explain why uncertainty-aware answers may look contradictory to simple detectors.,"Uncertainty-aware answers consider probabilities and nuances, which can seem contradictory to simple detectors that only recognize definite yes/no responses","Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.5260058605683553,embedding,no_contradiction_evidence
enhanced_long_form_explanation,74,Explain the common misconception behind the statement that uncertainty-aware answers may look contradictory to simple detectors.,"Simple detectors often lack the ability to comprehend the complexity and nuances of uncertainty-aware answers, mistaking their complexity for contradiction","Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.5699360772809174,embedding,no_contradiction_evidence
enhanced_long_form_explanation,75,"Give a multi-sentence explanation of why uncertainty-aware answers may look contradictory to simple detectors, including the key limitation.",Uncertainty-aware answers may appear contradictory to simple detectors because these detectors lack the ability to process and understand the complexity of uncertainty. The key limitation is that simple detectors are not designed to handle the nuances and probabilities associated with uncertain information,"Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.5472655786693554,embedding,no_contradiction_evidence
enhanced_long_form_explanation,76,A student claims the opposite of this idea: uncertainty-aware answers may look contradictory to simple detectors. Explain why the student's claim is wrong.,"The student's claim is wrong because uncertainty-aware answers are designed to encompass all possibilities, which can sometimes appear contradictory when viewed through simplistic understanding or detection methods","Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.5729799122427693,embedding,no_contradiction_evidence
enhanced_long_form_explanation,77,Explain why large samples can still be unrepresentative.,"Large samples can still be unrepresentative if they are not randomly selected, leading to selection bias",A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,False,0.705133383263749,embedding,no_contradiction_evidence
enhanced_long_form_explanation,78,Explain the common misconception behind the statement that large samples can still be unrepresentative.,Large samples can still be unrepresentative if they are not randomly selected,A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,False,0.6439441068371731,embedding,no_contradiction_evidence
enhanced_long_form_explanation,79,"Give a multi-sentence explanation of why large samples can still be unrepresentative, including the key limitation.","Large samples can still be unrepresentative due to selection bias, where certain groups may be over or underrepresented. The key limitation is that size does not guarantee a sample's accuracy in reflecting the population, especially if the sampling method is flawed",A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,True,0.745054478177482,embedding,embedding_support
enhanced_long_form_explanation,80,A student claims the opposite of this idea: large samples can still be unrepresentative. Explain why the student's claim is wrong.,Even large samples can be unrepresentative if they are not selected randomly,A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,False,0.6386149197430714,embedding,no_contradiction_evidence
enhanced_causal_reasoning,81,A study reports that a school introduces a reading app and test scores rise. Why is this not enough to prove causation?,Correlation does not imply causation,"It is not enough because scores may have risen because of selection, teacher changes, practice effects, or other trends; a controlled or randomized comparison is needed.",False,False,False,0.12806413082996007,embedding,no_contradiction_evidence
enhanced_causal_reasoning,82,"In the finding that a school introduces a reading app and test scores rise, identify one plausible confounder or alternative explanation.",The students received additional tutoring,"A plausible alternative is that scores may have risen because of selection, teacher changes, practice effects, or other trends; a controlled or randomized comparison is needed.",False,False,False,0.3888624967668038,embedding,no_contradiction_evidence
