template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
synthesis,24,Compare primary sources and secondary sources in history.,"Primary sources are original, firsthand accounts; secondary sources analyze or interpret primary sources",Primary sources come directly from the time period or participants while secondary sources interpret analyze or summarize primary sources,False,False,True,0.8309626653960699,embedding
synthesis,25,Compare civil law and criminal law.,"Civil law deals with disputes between individuals or entities, while criminal law involves offenses against the state or society",Civil law resolves disputes between parties and usually involves remedies while criminal law prosecutes offenses against the state and can involve punishment,False,False,True,0.8559734896648319,embedding
synthesis,26,Compare accuracy and precision in measurement.,"Accuracy refers to closeness to the true value, while precision refers to consistency of results",Accuracy is closeness to the true value while precision is consistency or closeness of repeated measurements to each other,False,False,True,0.9033249430274584,embedding
synthesis,27,Compare the roles of DNA and RNA in protein production.,DNA stores genetic information; RNA translates it into proteins,DNA stores genetic information while RNA carries and helps use that information to make proteins,False,False,True,0.8361839988679882,embedding
synthesis,28,Compare supply and demand in a market.,"Supply represents the quantity of a product available for sale, while demand signifies the quantity consumers are willing to buy",Supply is the quantity producers are willing to sell at different prices while demand is the quantity consumers are willing to buy at different prices,False,False,True,0.8991687262294494,embedding
synthesis,29,Compare a scientific hypothesis and a scientific theory.,"A hypothesis is a proposed explanation, while a theory is a well-substantiated explanation",A hypothesis is a testable proposed explanation while a theory is a broad well supported explanatory framework,False,False,True,0.863051088882564,embedding
synthesis,30,Compare weathering and erosion.,Weathering breaks down rocks; erosion transports them,Weathering breaks down rock in place while erosion transports weathered material by water wind ice or gravity,False,False,True,0.8959201699564386,embedding
citation_grounded,31,Using only this source: The study found that students who slept at least eight hours had higher average test scores but the authors warned that the design was observational. What conclusion is supported?,Students who slept at least eight hours had higher average test scores,Students who slept at least eight hours had higher average test scores but the study does not establish causation,False,False,True,0.8710563076375655,embedding
citation_grounded,32,Using only this source: The bridge was completed in 1974 renovated in 2008 and closed to cars in 2020. When was the bridge renovated?,2008,2008,False,True,True,1.0,embedding
citation_grounded,33,Using only this source: The medication reduced symptoms in adults but the trial excluded children and pregnant patients. What limitation should be mentioned?,Exclusion of children and pregnant patients,The trial excluded children and pregnant patients so the results may not apply to those groups,False,False,False,0.6869789036206164,embedding
citation_grounded,34,Using only this source: The report says solar output increased by 12 percent while wind output decreased by 4 percent. Which energy source increased?,Solar,Solar output increased,False,False,False,0.6322747803302463,embedding
citation_grounded,35,Using only this source: The survey included 900 online respondents recruited through voluntary participation. What sampling limitation should be noted?,Selection bias,The survey used voluntary online respondents which may create selection bias,False,False,False,0.594950802186979,embedding
citation_grounded,36,Using only this source: The policy was announced in March approved in June and implemented in September. When was the policy implemented?,September,September,False,True,True,1.0,embedding
citation_grounded,37,Using only this source: The article says the species is native to coastal wetlands and is threatened by habitat loss. What threatens the species?,Habitat loss,Habitat loss threatens the species,False,False,True,0.8796773396879911,embedding
citation_grounded,38,Using only this source: The trial compared a new vaccine with a placebo and randomly assigned participants to each group. What design feature reduces selection bias?,Random assignment,Random assignment reduces selection bias,False,False,False,0.7079364365262448,embedding
citation_grounded,39,Using only this source: The company reported higher revenue but lower profit because costs increased faster than sales. Why did profit fall?,Costs increased faster than sales,Profit fell because costs increased faster than sales,False,False,True,0.7825110741179832,embedding
citation_grounded,40,Using only this source: The experiment measured plant growth under red blue and white light for thirty days. What variables were compared?,Light color and plant growth,Plant growth under red blue and white light was compared,False,False,True,0.8313554081581134,embedding
uncertainty,41,A user asks for todays exchange rate but you only have last years rate. What should a reliable answer say?,I don't have today's exchange rate,It should say last years rate may be outdated and current exchange rate data is needed,False,False,False,0.5688482868885746,embedding
uncertainty,42,A user asks whether a storm will hit their town next week but you cannot access a forecast. What should a reliable answer say?,I cannot provide a weather forecast,It should avoid a definitive forecast and say current weather data is needed,False,False,False,0.5936710005156527,embedding
uncertainty,43,A user asks for medical treatment advice based only on a single symptom. What should a reliable answer avoid?,Avoid providing specific medical advice,It should avoid giving a diagnosis or treatment plan as certain and should recommend professional medical advice,False,False,False,0.707322050022541,embedding
uncertainty,44,A user asks for the exact enrollment of a university this semester but the available source is from five years ago. What should a reliable answer say?,Enrollment data may have changed; check the university's current official website for updated information,It should say the old source may not reflect current enrollment and current university data is needed,False,False,True,0.7325313887146309,embedding
uncertainty,45,A user asks whether a quote is authentic but no source text is available. What should a reliable answer avoid?,Speculation,It should avoid claiming the quote is authentic without verification,False,False,False,0.0030380246974200586,embedding
uncertainty,46,A user asks for the winner of a game that has not happened yet. What should a reliable answer say?,The outcome is unknown,It should say the game has not happened yet and the winner is unknown,False,False,False,0.5614225500936165,embedding
uncertainty,47,A user asks for the current law in an unspecified country. What should a reliable answer clarify?,Specify the country and the law in question,It should clarify the country or jurisdiction because laws differ by location,False,False,False,0.7140821213088246,embedding
uncertainty,48,A user asks to summarize a chart but the chart is not visible. What should a reliable answer say?,"The chart is not visible, unable to summarize",It should say the chart is needed and should not invent the chart contents,False,False,False,0.6172254985426397,embedding
uncertainty,49,A user asks whether a product is currently in stock but you cannot check current inventory. What should a reliable answer say?,Please check our website or contact customer service for current availability,It should say inventory changes and current retailer information is needed,False,False,False,0.3244020219048178,embedding
uncertainty,50,A user asks for the exact cause of a historical event that historians debate. What should a reliable answer do?,Acknowledge multiple perspectives,It should present the issue as debated and avoid claiming a single certain cause when evidence is contested,False,False,False,0.2655819050801615,embedding
