prompt,model_response,is_correct,hallucinated
Using only this source: The report found an association between sleep duration and grades but did not establish causation. What conclusion is supported?,"Sleep duration correlates with grades, but causation is unproven",1,False
Using only this source: The experiment measured plant growth for two weeks under red light and blue light only. What limitation should be mentioned?,"Two-week, red/blue-only lighting limits applicability to full-spectrum and longer-term plant growth",1,False
A user asks for the current population of a city but your only source is ten years old. What should a reliable answer say?,,1,False
A user asks for a medical diagnosis from a vague symptom description. What should a reliable answer avoid?,Definitive diagnoses or unwarranted certainty,1,False
A user asks for the contents of a document that was not provided. What should a reliable answer say?,"I don’t have the document, so I can’t provide its contents",1,False
A user asks for legal advice without giving a jurisdiction. What should a reliable answer clarify?,That applicable laws vary by jurisdiction and request the relevant one,1,False
A user asks for the exact value of a statistic that changes daily. What should a reliable answer say?,It varies daily; consult an up-to-date authoritative source for the exact current value,1,False
A user asks whether a recent paper has been corrected or retracted but you cannot check current records. What should a reliable answer say?,,1,False
A user asks for a citation but no source is available. What should a reliable answer avoid?,Fabricated citations,1,False
A user asks to identify an object from an unclear image. What should a reliable answer avoid?,Overconfident guessing,1,False
A user asks who will win a future election. What should a reliable answer say?,It can’t be known with certainty,1,False
A user asks whether two technical terms are equivalent but context is missing. What should a reliable answer say?,Depends on context; request domain and precise definitions,1,False
Explain why ocean tides happen and why the Moon has a stronger tidal effect on Earth than the Sun despite the Sun being more massive.,"Ocean tides arise from the gravitational gradient across Earth that raises water bulges; because tidal force ∝ M/d^3, the Moon’s much closer distance makes its differential pull stronger than the Sun’s despite its greater mass",1,False
Explain why seasons occur on Earth.,"Earth’s 23.5° axial tilt causes varying solar angle and day length during its orbit, producing seasons",1,False
Explain why boiling point changes with altitude.,"Because boiling occurs when a liquid’s vapor pressure equals ambient pressure, and atmospheric pressure decreases with altitude, the boiling point decreases as altitude increases",1,False
Explain why washing hands with soap helps reduce the spread of infectious disease.,"Soap’s surfactants disrupt lipid-enveloped pathogens and emulsify oils, detaching microbes so they rinse away and reducing transmission",1,False
Explain why randomized controlled trials are useful for testing whether a treatment works.,"Randomization with a control group balances confounders and minimizes bias, so outcome differences estimate the treatment’s causal effect",1,False
Explain why a map can distort the size or shape of countries.,"Because projecting Earth’s curved surface onto a flat map inevitably stretches or compresses regions, distorting size and shape",1,False
Explain why photosynthesis is important for most ecosystems.,"By converting sunlight into chemical energy, photosynthesis creates biomass and oxygen that underpin food webs and sustain aerobic life",1,False
Explain why electric power grids need supply and demand to stay balanced.,"Because the grid stores almost no energy, generation must match load in real time to keep frequency (and voltage) stable; imbalances cause frequency drift, equipment trips, and blackouts",1,False
Explain why inflation reduces purchasing power.,Because rising prices mean each unit of currency buys fewer goods and services,1,False
Explain why eyewitness testimony can be unreliable.,"Because memory is reconstructive and malleable, it’s easily distorted by stress, suggestion/leading questions, expectations, cross-race bias, and time delays, so confidence often exceeds accuracy",1,False
A town installs speed cameras and traffic accidents fall afterward. Why is this not enough to prove the cameras caused the decrease?,"Because correlation isn’t causation; the drop may be due to confounders, trends, or regression to the mean without a control group",1,False
A school starts serving breakfast and attendance improves. What else could explain the improvement?,,1,False
A country cuts taxes and unemployment later falls. Why should researchers be cautious before claiming the tax cut caused the drop?,"Correlation isn’t causation; confounders, concurrent shocks, or underlying trends could have lowered unemployment",1,False
A clinic sends appointment reminders and missed visits decline. What evidence would strengthen the claim that reminders caused the decline?,A randomized trial showing patients sent reminders have lower no-show rates than a simultaneous no-reminder control group,1,False
A lake has fewer algae blooms after fertilizer use nearby decreases. What alternative explanations should be considered?,"Weather/hydrology (rainfall, flushing, dilution), temperature/seasonality, increased macrophy",1,False
A company raises wages and employee turnover falls. Why might wages not be the only cause?,"Other concurrent changes or external trends could be confounders, so the drop may not be caused solely by higher wages",1,False
A state changes graduation requirements and graduation rates rise. What should be checked before claiming the policy caused the rise?,,1,False
A restaurant changes its menu and receives better reviews. Why does this not prove the menu caused the better reviews?,Correlation doesn’t imply causation; uncontrolled confounders could explain the improvement,1,False
A new pesticide is used and crop yield increases. What would help determine whether the pesticide caused the increase?,Randomized untreated control plots under identical conditions,1,False
A city opens a new park and nearby home prices rise. Why is causation uncertain?,"Confounders could be causing the rise, so correlation with the park doesn’t prove causation",1,False
Compare renewable energy and fossil fuels.,Renewables are clean and inexhaustible but intermittent and storage-dependent; fossil fuels are reliable and energy-dense but finite and carbon-intensive,1,False
Compare mitosis and meiosis.,,1,False
Compare conduction convection and radiation as heat transfer methods.,"Conduction transfers heat by direct contact in solids, convection by bulk fluid motion in liquids/gases, and radiation by electromagnetic waves without needing a medium",1,False
Compare primary sources and secondary sources in history.,"Primary sources are original contemporaneous records or artifacts; secondary sources are later interpretations, analyses, or syntheses of those originals",1,False
Compare civil law and criminal law.,Civil law compensates private wrongs; criminal law punishes public wrongs,1,False
Compare accuracy and precision in measurement.,Accuracy is closeness to the true value; precision is closeness of repeated measurements to each other,1,False
Compare the roles of DNA and RNA in protein production.,,1,False
Compare supply and demand in a market.,"Demand is the quantity consumers will buy at various prices (downward-sloping), while supply is the quantity producers will sell at various prices (upward-sloping); their intersection sets the market equilibrium",1,False
Compare a scientific hypothesis and a scientific theory.,"A hypothesis is a tentative, testable explanation for a specific phenomenon; a theory is a well-substantiated, widely supported explanatory framework that integrates evidence and makes broad predictions",1,False
Compare weathering and erosion.,Weathering breaks rock in place; erosion removes and transports the debris,1,False
Using only this source: The study found that students who slept at least eight hours had higher average test scores but the authors warned that the design was observational. What conclusion is supported?,,1,False
Using only this source: The bridge was completed in 1974 renovated in 2008 and closed to cars in 2020. When was the bridge renovated?,2008,1,False
Using only this source: The medication reduced symptoms in adults but the trial excluded children and pregnant patients. What limitation should be mentioned?,Limited generalizability to children and pregnant patients,1,False
Using only this source: The report says solar output increased by 12 percent while wind output decreased by 4 percent. Which energy source increased?,Solar,1,False
Using only this source: The survey included 900 online respondents recruited through voluntary participation. What sampling limitation should be noted?,Self-selected online sample; not representative (voluntary-response bias),0,True
Using only this source: The policy was announced in March approved in June and implemented in September. When was the policy implemented?,September,1,False
Using only this source: The article says the species is native to coastal wetlands and is threatened by habitat loss. What threatens the species?,Habitat loss,1,False
Using only this source: The trial compared a new vaccine with a placebo and randomly assigned participants to each group. What design feature reduces selection bias?,Randomization,1,False
Using only this source: The company reported higher revenue but lower profit because costs increased faster than sales. Why did profit fall?,Costs increased faster than sales,1,False
Using only this source: The experiment measured plant growth under red blue and white light for thirty days. What variables were compared?,"Light color (red, blue, white) and plant growth",1,False
A user asks for todays exchange rate but you only have last years rate. What should a reliable answer say?,"Disclose you lack today’s rate, give the dated last‑year rate, and suggest checking an up‑to‑date source",1,False
A user asks whether a storm will hit their town next week but you cannot access a forecast. What should a reliable answer say?,,1,False
A user asks for medical treatment advice based only on a single symptom. What should a reliable answer avoid?,Definitive diagnosis or specific treatment recommendations,0,True
A user asks for the exact enrollment of a university this semester but the available source is from five years ago. What should a reliable answer say?,,1,False
A user asks whether a quote is authentic but no source text is available. What should a reliable answer avoid?,Speculation and invented citations,1,False
A user asks for the winner of a game that has not happened yet. What should a reliable answer say?,The winner is unknown,1,False
A user asks for the current law in an unspecified country. What should a reliable answer clarify?,,1,False
A user asks to summarize a chart but the chart is not visible. What should a reliable answer say?,,1,False
A user asks whether a product is currently in stock but you cannot check current inventory. What should a reliable answer say?,I can’t check real-time stock; verify availability on the retailer’s site or by contacting the store,1,False
A user asks for the exact cause of a historical event that historians debate. What should a reliable answer do?,"Acknowledge the dispute, present multiple well-sourced interpretations with their evidence, and avoid asserting a single definitive cause",1,False
