prompt,model_response,is_correct,hallucinated
Compare primary sources and secondary sources in history.,"Primary sources provide first-hand accounts and direct evidence, while secondary sources analyze and interpret primary sources",1,False
Compare civil law and criminal law.,"Civil law primarily deals with disputes between individuals or organizations, while criminal law involves offenses against the state",1,False
Compare accuracy and precision in measurement.,2,1,False
Compare the roles of DNA and RNA in protein production.,RNA carries instructions from DNA to the ribosome for protein synthesis,1,False
Compare supply and demand in a market.,Equilibrium,1,False
Compare a scientific hypothesis and a scientific theory.,"Hypothesis is a testable explanation, theory is a well-substantiated explanation",1,False
Compare weathering and erosion.,"Weathering breaks down rocks, while erosion transports the broken down material",1,False
Using only this source: The study found that students who slept at least eight hours had higher average test scores but the authors warned that the design was observational. What conclusion is supported?,Students who sleep at least eight hours have higher test scores,1,False
Using only this source: The bridge was completed in 1974 renovated in 2008 and closed to cars in 2020. When was the bridge renovated?,2008,1,False
Using only this source: The medication reduced symptoms in adults but the trial excluded children and pregnant patients. What limitation should be mentioned?,Children and pregnant patients were excluded from the trial,1,False
Using only this source: The report says solar output increased by 12 percent while wind output decreased by 4 percent. Which energy source increased?,Solar,1,False
Using only this source: The survey included 900 online respondents recruited through voluntary participation. What sampling limitation should be noted?,900,1,False
Using only this source: The policy was announced in March approved in June and implemented in September. When was the policy implemented?,September,1,False
Using only this source: The article says the species is native to coastal wetlands and is threatened by habitat loss. What threatens the species?,habitat loss,1,False
Using only this source: The trial compared a new vaccine with a placebo and randomly assigned participants to each group. What design feature reduces selection bias?,random assignment,1,False
Using only this source: The company reported higher revenue but lower profit because costs increased faster than sales. Why did profit fall?,Costs increased faster than sales,1,False
Using only this source: The experiment measured plant growth under red blue and white light for thirty days. What variables were compared?,light colors,1,False
A user asks for todays exchange rate but you only have last years rate. What should a reliable answer say?,I only have last year's rate,1,False
A user asks whether a storm will hit their town next week but you cannot access a forecast. What should a reliable answer say?,Uncertain,1,False
A user asks for medical treatment advice based only on a single symptom. What should a reliable answer avoid?,Diagnosing or prescribing treatment,1,False
A user asks for the exact enrollment of a university this semester but the available source is from five years ago. What should a reliable answer say?,The enrollment for this semester is not available,0,True
A user asks whether a quote is authentic but no source text is available. What should a reliable answer avoid?,Speculating,1,False
A user asks for the winner of a game that has not happened yet. What should a reliable answer say?,The game has not happened yet,1,False
A user asks for the current law in an unspecified country. What should a reliable answer clarify?,The specific country,1,False
A user asks to summarize a chart but the chart is not visible. What should a reliable answer say?,Please provide a description or details of the chart,0,True
A user asks whether a product is currently in stock but you cannot check current inventory. What should a reliable answer say?,Contact customer service for current inventory information,1,False
A user asks for the exact cause of a historical event that historians debate. What should a reliable answer do?,Present multiple theories or perspectives,1,False
