prompt,model_response,is_correct,hallucinated
"Give a multi-sentence explanation of why abstention can lower contradiction rates without proving task success, including the key limitation.","Abstention can lower contradiction rates by avoiding potential conflicting responses from multiple models, but it doesn't guarantee task success as the model may miss relevant information that could lead to a correct answer",1,False
A student claims the opposite of this idea: abstention can lower contradiction rates without proving task success. Explain why the student's claim is wrong.,Abstention can increase contradiction rates and hinder task success,0,True
Explain why embedding similarity can help paraphrase matching but cannot prove correctness.,Embedding similarity can capture semantic similarity between sentences but does not consider overall context or potential errors in paraphrasing,1,False
Explain the common misconception behind the statement that embedding similarity can help paraphrase matching but cannot prove correctness.,Embedding similarity can help identify similar meaning but does not guarantee accurate paraphrasing,1,False
"Give a multi-sentence explanation of why embedding similarity can help paraphrase matching but cannot prove correctness, including the key limitation.","Embedding similarity can help paraphrase matching by measuring the semantic similarity between sentences based on their word embeddings. However, it cannot prove correctness as the embeddings may not capture all aspects of meaning, such as contextual nuances or cultural sensitivities. The key limitation is that embeddings only represent a fixed, generalized representation of words, lacking the flexibility to account for all possible interpretations",1,False
A student claims the opposite of this idea: embedding similarity can help paraphrase matching but cannot prove correctness. Explain why the student's claim is wrong.,Embedding similarity can help with paraphrase matching and provide evidence for correctness,1,False
Explain why uncertainty-aware answers may look contradictory to simple detectors.,Uncertainty-aware answers consider probability distributions while simple detectors look for definitive answers,1,False
Explain the common misconception behind the statement that uncertainty-aware answers may look contradictory to simple detectors.,Uncertainty-aware answers account for confidence levels in predictions,1,False
"Give a multi-sentence explanation of why uncertainty-aware answers may look contradictory to simple detectors, including the key limitation.","Uncertainty-aware answers may look contradictory to simple detectors because they consider and quantify uncertainty in the predictions, which can lead to less confident or more nuanced responses compared to binary yes/no predictions. The key limitation is that uncertainty-aware answers require more advanced models and computational resources to analyze and communicate uncertainty effectively",1,False
A student claims the opposite of this idea: uncertainty-aware answers may look contradictory to simple detectors. Explain why the student's claim is wrong.,"Uncertainty-aware answers provide additional context and confidence estimates for predictions, which can help simple detectors make more informed decisions",1,False
Explain why large samples can still be unrepresentative.,Sampling bias,1,False
Explain the common misconception behind the statement that large samples can still be unrepresentative.,Sampling bias,1,False
"Give a multi-sentence explanation of why large samples can still be unrepresentative, including the key limitation.","Large samples can still be unrepresentative due to biased sampling methods or non-random sampling techniques. The key limitation is that even with a large sample size, if the sample is not truly representative of the population, the results may not be generalizable",1,False
A student claims the opposite of this idea: large samples can still be unrepresentative. Explain why the student's claim is wrong.,Large samples minimize the chance of unrepresentativeness,0,True
A study reports that a school introduces a reading app and test scores rise. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a school introduces a reading app and test scores rise, identify one plausible confounder or alternative explanation.",Socioeconomic status,1,False
What kind of evidence would make the causal claim stronger if a school introduces a reading app and test scores rise?,A control group,1,False
Why should a reliable answer avoid saying that this proves the cause: a school introduces a reading app and test scores rise?,Correlation does not imply causation,1,False
A study reports that cities with more parks have lower obesity rates. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that cities with more parks have lower obesity rates, identify one plausible confounder or alternative explanation.",Socioeconomic status,1,False
What kind of evidence would make the causal claim stronger if cities with more parks have lower obesity rates?,Longitudinal study comparing obesity rates before and after park installation,1,False
Why should a reliable answer avoid saying that this proves the cause: cities with more parks have lower obesity rates?,Correlation does not imply causation,1,False
A study reports that students who attend optional tutoring earn higher grades. Why is this not enough to prove causation?,Correlation does not equal causation,1,False
"In the finding that students who attend optional tutoring earn higher grades, identify one plausible confounder or alternative explanation.",Time management,1,False
What kind of evidence would make the causal claim stronger if students who attend optional tutoring earn higher grades?,Attendance records for optional tutoring sessions,1,False
Why should a reliable answer avoid saying that this proves the cause: students who attend optional tutoring earn higher grades?,Correlation does not imply causation,1,False
A study reports that a hospital checklist begins and infection rates fall. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a hospital checklist begins and infection rates fall, identify one plausible confounder or alternative explanation.",Nurse awareness,1,False
What kind of evidence would make the causal claim stronger if a hospital checklist begins and infection rates fall?,Correlation between checklist implementation and decrease in infection rates,1,False
Why should a reliable answer avoid saying that this proves the cause: a hospital checklist begins and infection rates fall?,Correlation does not imply causation,1,False
A study reports that sales rise after a new advertising campaign. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that sales rise after a new advertising campaign, identify one plausible confounder or alternative explanation.",Seasonal trends,1,False
What kind of evidence would make the causal claim stronger if sales rise after a new advertising campaign?,An increase in sales data correlated with the timing of the advertising campaign,1,False
Why should a reliable answer avoid saying that this proves the cause: sales rise after a new advertising campaign?,Correlation does not imply causation,1,False
A study reports that people who sleep more score higher on memory tests. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that people who sleep more score higher on memory tests, identify one plausible confounder or alternative explanation.",Age,1,False
What kind of evidence would make the causal claim stronger if people who sleep more score higher on memory tests?,Longitudinal study tracking memory test scores and sleep duration over time,1,False
Why should a reliable answer avoid saying that this proves the cause: people who sleep more score higher on memory tests?,Correlation does not imply causation,1,False
A study reports that a city installs cameras and crime reports increase. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a city installs cameras and crime reports increase, identify one plausible confounder or alternative explanation.",Increased reporting due to awareness of crimes,1,False
What kind of evidence would make the causal claim stronger if a city installs cameras and crime reports increase?,Correlation with time series analysis,1,False
Why should a reliable answer avoid saying that this proves the cause: a city installs cameras and crime reports increase?,Correlation does not imply causation,1,False
A study reports that a supplement group loses more weight than non-users. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a supplement group loses more weight than non-users, identify one plausible confounder or alternative explanation.",Unhealthy lifestyle habits,1,False
What kind of evidence would make the causal claim stronger if a supplement group loses more weight than non-users?,Randomized controlled trial,1,False
Why should a reliable answer avoid saying that this proves the cause: a supplement group loses more weight than non-users?,Correlation does not equal causation,1,False
A study reports that a bus line opens and nearby store revenue increases. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a bus line opens and nearby store revenue increases, identify one plausible confounder or alternative explanation.",Increased foot traffic,1,False
What kind of evidence would make the causal claim stronger if a bus line opens and nearby store revenue increases?,Sales data comparing revenue before and after the bus line opening,1,False
Why should a reliable answer avoid saying that this proves the cause: a bus line opens and nearby store revenue increases?,Correlation does not imply causation,1,False
A study reports that a later school start time is followed by better attendance. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a later school start time is followed by better attendance, identify one plausible confounder or alternative explanation.",Parental involvement,1,False
What kind of evidence would make the causal claim stronger if a later school start time is followed by better attendance?,A randomized controlled trial,1,False
Why should a reliable answer avoid saying that this proves the cause: a later school start time is followed by better attendance?,Correlation does not imply causation,1,False
A study reports that a fertilizer is applied and crop yield rises. Why is this not enough to prove causation?,Correlation does not equal causation,1,False
"In the finding that a fertilizer is applied and crop yield rises, identify one plausible confounder or alternative explanation.",Water availability,1,False
What kind of evidence would make the causal claim stronger if a fertilizer is applied and crop yield rises?,Experimental evidence,1,False
Why should a reliable answer avoid saying that this proves the cause: a fertilizer is applied and crop yield rises?,Correlation does not imply causation,1,False
A study reports that people who volunteer report greater happiness. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that people who volunteer report greater happiness, identify one plausible confounder or alternative explanation.",Age,1,False
What kind of evidence would make the causal claim stronger if people who volunteer report greater happiness?,Longitudinal studies,1,False
Why should a reliable answer avoid saying that this proves the cause: people who volunteer report greater happiness?,Correlation does not imply causation,1,False
A study reports that a new security system is installed and theft decreases. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a new security system is installed and theft decreases, identify one plausible confounder or alternative explanation.",Employee training (e.g. on security measures),1,False
What kind of evidence would make the causal claim stronger if a new security system is installed and theft decreases?,Decrease in theft incidents after security system installation,1,False
Why should a reliable answer avoid saying that this proves the cause: a new security system is installed and theft decreases?,Correlation does not imply causation,1,False
A study reports that a neighborhood opens a grocery store and diabetes rates fall. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a neighborhood opens a grocery store and diabetes rates fall, identify one plausible confounder or alternative explanation.",Economic development or improved access to health care,1,False
What kind of evidence would make the causal claim stronger if a neighborhood opens a grocery store and diabetes rates fall?,A randomized control trial,1,False
Why should a reliable answer avoid saying that this proves the cause: a neighborhood opens a grocery store and diabetes rates fall?,Correlation does not imply causation,1,False
A study reports that a company raises pay and turnover falls. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a company raises pay and turnover falls, identify one plausible confounder or alternative explanation.",Workforce skill level,1,False
What kind of evidence would make the causal claim stronger if a company raises pay and turnover falls?,Evidence from multiple independent studies,1,False
Why should a reliable answer avoid saying that this proves the cause: a company raises pay and turnover falls?,Correlation does not imply causation,1,False
A study reports that a new textbook is used and this year's class scores higher. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a new textbook is used and this year's class scores higher, identify one plausible confounder or alternative explanation.",Teacher experience,1,False
What kind of evidence would make the causal claim stronger if a new textbook is used and this year's class scores higher?,Positive correlation between textbook usage and increased test scores,1,False
Why should a reliable answer avoid saying that this proves the cause: a new textbook is used and this year's class scores higher?,Correlation does not imply causation,1,False
A study reports that a city adds bike lanes and cycling increases. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a city adds bike lanes and cycling increases, identify one plausible confounder or alternative explanation.",Increased awareness and promotion of cycling,1,False
What kind of evidence would make the causal claim stronger if a city adds bike lanes and cycling increases?,Correlation increasing over time,1,False
Why should a reliable answer avoid saying that this proves the cause: a city adds bike lanes and cycling increases?,Correlation does not imply causation,1,False
A study reports that patients receiving more tests have worse outcomes. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that patients receiving more tests have worse outcomes, identify one plausible confounder or alternative explanation.",Number of underlying health conditions,1,False
What kind of evidence would make the causal claim stronger if patients receiving more tests have worse outcomes?,Randomized controlled trial,1,False
Why should a reliable answer avoid saying that this proves the cause: patients receiving more tests have worse outcomes?,Correlation does not imply causation,1,False
A study reports that a recycling campaign starts and recycling rates rise. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that a recycling campaign starts and recycling rates rise, identify one plausible confounder or alternative explanation.",Seasonal fluctuations in waste production,1,False
What kind of evidence would make the causal claim stronger if a recycling campaign starts and recycling rates rise?,Pre- and post-campaign data analysis of recycling rates,1,False
Why should a reliable answer avoid saying that this proves the cause: a recycling campaign starts and recycling rates rise?,Correlation does not imply causation,1,False
A study reports that remote workers appear more productive than office workers. Why is this not enough to prove causation?,Correlation does not imply causation,1,False
"In the finding that remote workers appear more productive than office workers, identify one plausible confounder or alternative explanation.",Different priorities and responsibilities of remote workers compared to office workers,1,False
What kind of evidence would make the causal claim stronger if remote workers appear more productive than office workers?,Quantitative data on productivity metrics,1,False
Why should a reliable answer avoid saying that this proves the cause: remote workers appear more productive than office workers?,Correlation does not imply causation,1,False
Synthesize these two ideas: bacteria have cellular targets and viruses replicate inside host cells. What conclusion follows?,Bacteria and viruses target different components of host cells,1,False
Compare the two concepts in this pair: bacteria have cellular targets and viruses replicate inside host cells.,"Bacteria have cellular targets, while viruses replicate inside host cells",1,False
Use both parts of this statement to give a careful interpretation: bacteria have cellular targets and viruses replicate inside host cells.,"Viruses replicate inside host cells, while bacteria have cellular targets",1,False
What mistake should be avoided when combining these facts: bacteria have cellular targets and viruses replicate inside host cells?,Confusing the roles of bacteria and viruses in cellular targeting and replication,1,False
Synthesize these two ideas: large samples reduce random error and biased sampling creates systematic error. What conclusion follows?,Large samples reduce random error while biased sampling creates systematic error,1,False
Compare the two concepts in this pair: large samples reduce random error and biased sampling creates systematic error.,Large samples reduce random error and biased sampling creates systematic error,1,False
Use both parts of this statement to give a careful interpretation: large samples reduce random error and biased sampling creates systematic error.,"Large samples reduce random error, while biased sampling creates systematic error",1,False
What mistake should be avoided when combining these facts: large samples reduce random error and biased sampling creates systematic error?,biased sampling,1,False
Synthesize these two ideas: randomized trials support causality and observational studies show associations. What conclusion follows?,Randomized trials support causality while observational studies show associations,1,False
Compare the two concepts in this pair: randomized trials support causality and observational studies show associations.,"Randomized trials support causality, while observational studies show associations",1,False
Use both parts of this statement to give a careful interpretation: randomized trials support causality and observational studies show associations.,"randomized trials = causality, observational studies = associations",1,False
What mistake should be avoided when combining these facts: randomized trials support causality and observational studies show associations?,Confusing causation with correlation,1,False
Synthesize these two ideas: precision measures flagged-case reliability and recall measures captured positives. What conclusion follows?,"Precision measures flagged-case reliability and recall measures captured positives, indicating the overall effectiveness of a system",1,False
Compare the two concepts in this pair: precision measures flagged-case reliability and recall measures captured positives.,Precision measures flagged-case reliability and recall measures captured positives,1,False
Use both parts of this statement to give a careful interpretation: precision measures flagged-case reliability and recall measures captured positives.,Precision measures flagged cases; recall measures captured positives,1,False
What mistake should be avoided when combining these facts: precision measures flagged-case reliability and recall measures captured positives?,Overreliance on precision while neglecting recall,0,True
Synthesize these two ideas: weather varies daily and climate describes long-term patterns. What conclusion follows?,"Weather changes day to day, while climate represents long-term trends",1,False
Compare the two concepts in this pair: weather varies daily and climate describes long-term patterns.,"Weather varies daily, while climate describes long-term patterns",1,False
Use both parts of this statement to give a careful interpretation: weather varies daily and climate describes long-term patterns.,"Weather changes day-to-day, while climate refers to long-term trends",1,False
What mistake should be avoided when combining these facts: weather varies daily and climate describes long-term patterns?,Confusing weather with climate,1,False
Synthesize these two ideas: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge. What conclusion follows?,LLMs may contribute additional valuable insights to source-grounded answers,1,False
Compare the two concepts in this pair: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge.,"Source-grounded answers must follow evidence, while LLMs may add plausible outside knowledge",1,False
Use both parts of this statement to give a careful interpretation: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge.,LLMs may add plausible outside knowledge but source-grounded answers must follow evidence,1,False
What mistake should be avoided when combining these facts: source-grounded answers must follow evidence and LLMs may add plausible outside knowledge?,Confirmation bias,1,False
Synthesize these two ideas: abstention avoids some false claims and also withholds answers. What conclusion follows?,Abstention can prevent the spread of misinformation,1,False
Compare the two concepts in this pair: abstention avoids some false claims and also withholds answers.,Abstention avoids false claims,1,False
Use both parts of this statement to give a careful interpretation: abstention avoids some false claims and also withholds answers.,Abstention allows the avoidance of potential false claims and the withholding of answers,1,False
What mistake should be avoided when combining these facts: abstention avoids some false claims and also withholds answers?,6,1,False
Synthesize these two ideas: semantic adequacy requires usefulness and contradiction detection checks conflict. What conclusion follows?,Semantic adequacy does not necessarily require contradiction detection checks to be useful,1,False
Compare the two concepts in this pair: semantic adequacy requires usefulness and contradiction detection checks conflict.,semantic adequacy requires usefulness,1,False
Use both parts of this statement to give a careful interpretation: semantic adequacy requires usefulness and contradiction detection checks conflict.,Semantic adequacy requires careful interpretation and contradiction detection checks conflict,1,False
What mistake should be avoided when combining these facts: semantic adequacy requires usefulness and contradiction detection checks conflict?,Avoid overlooking the conflict between contradiction detection checks and semantic adequacy,1,False
Synthesize these two ideas: embedding similarity captures closeness and NLI estimates entailment or contradiction. What conclusion follows?,NLI estimates entailment or contradiction more effectively than embedding similarity captures closeness,1,False
Compare the two concepts in this pair: embedding similarity captures closeness and NLI estimates entailment or contradiction.,"1. embeddings measure similarity, NLI measures entailment or contradiction",1,False
Use both parts of this statement to give a careful interpretation: embedding similarity captures closeness and NLI estimates entailment or contradiction.,"Embedding similarity captures closeness, while NLI estimates entailment or contradiction",1,False
What mistake should be avoided when combining these facts: embedding similarity captures closeness and NLI estimates entailment or contradiction?,1,1,False
Synthesize these two ideas: uncertainty expression can be reliable and simple negation cues can over-trigger. What conclusion follows?,Uncertainty expression can be reliable even when simple negation cues over-trigger,1,False
Compare the two concepts in this pair: uncertainty expression can be reliable and simple negation cues can over-trigger.,2,1,False
Use both parts of this statement to give a careful interpretation: uncertainty expression can be reliable and simple negation cues can over-trigger.,"uncertainty expression can be reliable, simple negation cues can over-trigger",1,False
What mistake should be avoided when combining these facts: uncertainty expression can be reliable and simple negation cues can over-trigger?,Over-triggering of simple negation cues,1,False
Synthesize these two ideas: control groups provide baselines and random assignment reduces confounding. What conclusion follows?,Random assignment in experiments allows for a comparison between a treatment group and a control group to establish cause and effect,1,False
Compare the two concepts in this pair: control groups provide baselines and random assignment reduces confounding.,"Control groups provide baselines, random assignment reduces confounding",1,False
Use both parts of this statement to give a careful interpretation: control groups provide baselines and random assignment reduces confounding.,"Control groups provide baselines, random assignment reduces confounding",1,False
What mistake should be avoided when combining these facts: control groups provide baselines and random assignment reduces confounding?,Confusing the roles of control groups and random assignment,1,False
Synthesize these two ideas: unsupported claims go beyond evidence and contradicted claims conflict with evidence. What conclusion follows?,"Unsupported claims go beyond evidence, while contradicted claims conflict with evidence",1,False
Compare the two concepts in this pair: unsupported claims go beyond evidence and contradicted claims conflict with evidence.,unsupported claims > contradicted claims,1,False
Use both parts of this statement to give a careful interpretation: unsupported claims go beyond evidence and contradicted claims conflict with evidence.,unsupported claims lack evidence; contradicted claims are in conflict with evidence,1,False
What mistake should be avoided when combining these facts: unsupported claims go beyond evidence and contradicted claims conflict with evidence?,unsupported and contradicted claims,1,False
Synthesize these two ideas: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence. What conclusion follows?,Duplicate prompts should be minimized to accurately represent row counts,1,False
Compare the two concepts in this pair: duplicate prompts inflate row counts and prompt-level aggregation reduces dependence.,Duplicate prompts inflate row counts,1,False
