template,id,prompt,model_response,correct_answer,hallucinated,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method,reasoning
enhanced_long_form_explanation,30,Explain the common misconception behind the statement that a map projection cannot preserve all properties of Earth.,"It’s often misread as “projections preserve nothing,” when it means no single projection preserves all properties everywhere—each preserves some while distorting others","Flattening a curved surface requires distortion, so no flat map preserves all area, distance, direction, and shape everywhere.",False,False,False,0.2552777960970234,embedding,no_contradiction_evidence
enhanced_long_form_explanation,31,"Give a multi-sentence explanation of why a map projection cannot preserve all properties of Earth, including the key limitation.","Earth’s curved surface cannot be flattened onto a plane without distortion. By Gauss’s Theorema Egregium, curvature","Flattening a curved surface requires distortion, so no flat map preserves all area, distance, direction, and shape everywhere.",False,False,False,0.6684731363960592,embedding,no_contradiction_evidence
enhanced_long_form_explanation,32,A student claims the opposite of this idea: a map projection cannot preserve all properties of Earth. Explain why the student's claim is wrong.,"Because Earth’s surface has nonzero Gaussian curvature, it cannot be flattened to a plane without distortion, so no projection can preserve shape, area, distance, and direction simultaneously","Flattening a curved surface requires distortion, so no flat map preserves all area, distance, direction, and shape everywhere.",False,False,False,0.6998444952496717,embedding,no_contradiction_evidence
enhanced_long_form_explanation,33,Explain why a confidence interval is not a guarantee that the parameter is inside one realized interval.,"Because 1−α confidence describes long-run coverage of the method across repeated samples, not certainty for a single sample; any one realized interval can miss the fixed parameter with probability α","In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.",False,False,False,0.576528949069245,embedding,no_contradiction_evidence
enhanced_long_form_explanation,34,Explain the common misconception behind the statement that a confidence interval is not a guarantee that the parameter is inside one realized interval.,,"In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.",False,False,False,,none,empty_response
enhanced_long_form_explanation,35,"Give a multi-sentence explanation of why a confidence interval is not a guarantee that the parameter is inside one realized interval, including the key limitation.","A confidence interval describes the long-run performance of the method (e.g., 95%","In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.",True,False,False,0.4032220816549545,embedding,nli_contradiction_veto
enhanced_long_form_explanation,36,A student claims the opposite of this idea: a confidence interval is not a guarantee that the parameter is inside one realized interval. Explain why the student's claim is wrong.,"Because a confidence level reflects the long-run coverage of the interval procedure, not certainty for a specific realized interval, any given interval still has a nonzero chance of missing the true parameter","In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.",False,False,False,0.5985370305805936,embedding,no_contradiction_evidence
enhanced_long_form_explanation,37,Explain why a neural network can produce confident wrong answers.,"Because softmax-trained networks are miscalibrated and extrapolate spurious patterns, they assign high probabilities to out-of-distribution or adversarial inputs, yielding confident errors","Model confidence reflects learned patterns and calibration, not guaranteed truth or verified evidence.",False,False,False,0.3522089305128357,embedding,no_contradiction_evidence
enhanced_long_form_explanation,38,Explain the common misconception behind the statement that a neural network can produce confident wrong answers.,,"Model confidence reflects learned patterns and calibration, not guaranteed truth or verified evidence.",False,False,False,,none,empty_response
enhanced_long_form_explanation,39,"Give a multi-sentence explanation of why a neural network can produce confident wrong answers, including the key limitation.",,"Model confidence reflects learned patterns and calibration, not guaranteed truth or verified evidence.",False,False,False,,none,empty_response
enhanced_long_form_explanation,40,A student claims the opposite of this idea: a neural network can produce confident wrong answers. Explain why the student's claim is wrong.,,"Model confidence reflects learned patterns and calibration, not guaranteed truth or verified evidence.",False,False,False,,none,empty_response
enhanced_long_form_explanation,41,Explain why a short answer can be correct but incomplete.,"It captures the main fact but omits context, reasoning, and caveats","A short response can contain the key fact while missing explanation, scope, assumptions, or limitations needed for full adequacy.",False,False,False,0.48574206299026296,embedding,no_contradiction_evidence
enhanced_long_form_explanation,42,Explain the common misconception behind the statement that a short answer can be correct but incomplete.,"It wrongly equates correctness with completeness, assuming a factually right answer necessarily covers all required points","A short response can contain the key fact while missing explanation, scope, assumptions, or limitations needed for full adequacy.",False,False,False,0.4144273351024247,embedding,no_contradiction_evidence
enhanced_long_form_explanation,43,"Give a multi-sentence explanation of why a short answer can be correct but incomplete, including the key limitation.",,"A short response can contain the key fact while missing explanation, scope, assumptions, or limitations needed for full adequacy.",False,False,False,,none,empty_response
enhanced_long_form_explanation,44,A student claims the opposite of this idea: a short answer can be correct but incomplete. Explain why the student's claim is wrong.,"Correctness is truth while completeness is coverage, so a response can be true yet omit other required points—therefore correct but incomplete","A short response can contain the key fact while missing explanation, scope, assumptions, or limitations needed for full adequacy.",False,False,False,0.5254596713486545,embedding,no_contradiction_evidence
enhanced_long_form_explanation,45,Explain why water expands when it freezes.,"Hydrogen bonds form an open hexagonal lattice in ice, increasing spacing between molecules and expanding volume","Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",False,False,True,0.7598241526812938,embedding,embedding_support
enhanced_long_form_explanation,46,Explain the common misconception behind the statement that water expands when it freezes.,That water expands as it cools; in reality it contracts to 4°C and expands only on freezing because ice’s open hydrogen-bond lattice is less dense,"Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",False,False,False,0.6646253773336473,embedding,no_contradiction_evidence
enhanced_long_form_explanation,47,"Give a multi-sentence explanation of why water expands when it freezes, including the key limitation.",,"Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",False,False,False,,none,empty_response
enhanced_long_form_explanation,48,A student claims the opposite of this idea: water expands when it freezes. Explain why the student's claim is wrong.,"Hydrogen bonds make ice form an open lattice that occupies more volume than liquid water, lowering density—so water expands when it freezes","Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.",False,False,True,0.8433191044242913,embedding,embedding_support
enhanced_long_form_explanation,49,Explain why a balanced chemical equation must conserve atoms.,"Because atoms are neither created nor destroyed in chemical reactions, the equation must show equal numbers of each type on both sides","Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",True,False,True,0.7685545347817221,embedding,nli_contradiction_veto
enhanced_long_form_explanation,50,Explain the common misconception behind the statement that a balanced chemical equation must conserve atoms.,,"Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",False,False,False,,none,empty_response
enhanced_long_form_explanation,51,"Give a multi-sentence explanation of why a balanced chemical equation must conserve atoms, including the key limitation.",,"Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",False,False,False,,none,empty_response
enhanced_long_form_explanation,52,A student claims the opposite of this idea: a balanced chemical equation must conserve atoms. Explain why the student's claim is wrong.,"Atoms are neither created nor destroyed in chemical reactions (law of conservation of mass), so balanced equations must have equal atom counts on both sides","Chemical reactions rearrange atoms, so every element must have the same count on both sides of the equation.",True,False,True,0.7233845932391957,embedding,nli_contradiction_veto
enhanced_long_form_explanation,53,Explain why random assignment differs from random sampling.,"Random assignment randomly places participants into study conditions to equalize groups (internal validity), whereas random sampling randomly selects participants from the population to represent it (external validity)","Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,False,0.6590629349374583,embedding,no_contradiction_evidence
enhanced_long_form_explanation,54,Explain the common misconception behind the statement that random assignment differs from random sampling.,,"Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,False,,none,empty_response
enhanced_long_form_explanation,55,"Give a multi-sentence explanation of why random assignment differs from random sampling, including the key limitation.",Random assignment randomly places participants into conditions to balance confounders and enable causal inference (internal validity). Random sampling randomly selects participants from the population to achieve representativeness and,"Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,True,0.733766362856455,embedding,embedding_support
enhanced_long_form_explanation,56,A student claims the opposite of this idea: random assignment differs from random sampling. Explain why the student's claim is wrong.,,"Random sampling supports representativeness, while random assignment supports causal comparison by distributing participants across conditions.",False,False,False,,none,empty_response
enhanced_long_form_explanation,57,Explain why an average can mislead for skewed data.,"In skewed data, extreme values pull the mean toward the tail, making it unrepresentative of the typical case","Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,0.6159470917067432,embedding,no_contradiction_evidence
enhanced_long_form_explanation,58,Explain the common misconception behind the statement that an average can mislead for skewed data.,,"Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,,none,empty_response
enhanced_long_form_explanation,59,"Give a multi-sentence explanation of why an average can mislead for skewed data, including the key limitation.",,"Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,,none,empty_response
enhanced_long_form_explanation,60,A student claims the opposite of this idea: an average can mislead for skewed data. Explain why the student's claim is wrong.,"Because in skewed distributions, outliers drag the mean toward the tail, making the average unrepresentative of most values and thus misleading","Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",False,False,False,0.4965006385044797,embedding,no_contradiction_evidence
enhanced_long_form_explanation,61,Explain why source-grounded answers should not invent missing facts.,"To ensure accuracy, verifiability, and trust by reflecting only source-supported facts and avoiding misinformation","A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,0.48394974181991574,embedding,no_contradiction_evidence
enhanced_long_form_explanation,62,Explain the common misconception behind the statement that source-grounded answers should not invent missing facts.,,"A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,,none,empty_response
enhanced_long_form_explanation,63,"Give a multi-sentence explanation of why source-grounded answers should not invent missing facts, including the key limitation.","Source-grounded answers must stick to what the sources support; inventing missing facts creates hallucinations, misrepresents evidence, and erodes trust","A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,0.5148656617336733,embedding,no_contradiction_evidence
enhanced_long_form_explanation,64,A student claims the opposite of this idea: source-grounded answers should not invent missing facts. Explain why the student's claim is wrong.,"Inventing missing facts violates source fidelity, produces unverifiable hallucinations, and misleads users, undermining","A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",False,False,False,0.3891011404197974,embedding,no_contradiction_evidence
enhanced_long_form_explanation,65,Explain why abstention can lower contradiction rates without proving task success.,"Selective refusal removes high‑risk cases, lowering observed contradictions via non‑commitment rather than correct resolution, so low contradiction rates can reflect low coverage, not task success","Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,0.5399396504122046,embedding,no_contradiction_evidence
enhanced_long_form_explanation,66,Explain the common misconception behind the statement that abstention can lower contradiction rates without proving task success.,"Equating lower contradiction rates from selective abstention with improved performance, while ignoring reduced coverage and selection bias","Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,0.33554920858937104,embedding,no_contradiction_evidence
enhanced_long_form_explanation,67,"Give a multi-sentence explanation of why abstention can lower contradiction rates without proving task success, including the key limitation.","By abstaining on uncertain cases, the system removes many opportunities to issue conflicting outputs, mechanically reducing measured contradiction rates. But this doesn’t prove competence, because contradictions can approach zero simply by abstaining often, sacrificing coverage for apparent consistency. The key limitation is selection bias: without reporting coverage and accuracy on answered items, low contradiction rates conflate not answering with being correct","Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,0.46968685243470437,embedding,no_contradiction_evidence
enhanced_long_form_explanation,68,A student claims the opposite of this idea: abstention can lower contradiction rates without proving task success. Explain why the student's claim is wrong.,,"Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",False,False,False,,none,empty_response
enhanced_long_form_explanation,69,Explain why embedding similarity can help paraphrase matching but cannot prove correctness.,"They reflect statistical semantic similarity (useful for paraphrases) but lack formal entailment or truth guarantees, so similarity cannot prove correctness","Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,0.6359935913867829,embedding,no_contradiction_evidence
enhanced_long_form_explanation,70,Explain the common misconception behind the statement that embedding similarity can help paraphrase matching but cannot prove correctness.,,"Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,,none,empty_response
enhanced_long_form_explanation,71,"Give a multi-sentence explanation of why embedding similarity can help paraphrase matching but cannot prove correctness, including the key limitation.","Embedding similarity clusters texts by meaning rather than wording, so paraphrases tend to land near each other in vector space even when syntax and vocabulary differ. But this is a graded, distributional signal that reflects contextual co-occurrence and topical related","Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,0.4612691258746926,embedding,no_contradiction_evidence
enhanced_long_form_explanation,72,A student claims the opposite of this idea: embedding similarity can help paraphrase matching but cannot prove correctness. Explain why the student's claim is wrong.,"Embeddings encode approximate semantic similarity useful for paraphrase matching, but they lack formal logical guarantees—high similarity does not imply truth or entailment—so they cannot prove correctness","Similarity can show semantic closeness, but it may miss contradictions, unsupported details, or important omissions.",False,False,False,0.5116719561363821,embedding,no_contradiction_evidence
enhanced_long_form_explanation,73,Explain why uncertainty-aware answers may look contradictory to simple detectors.,"Because uncertainty models present probabilistic, hedged alternatives—including mutually exclusive possibilities—that naive binary detectors misread as contradictions","Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.4741719423123102,embedding,no_contradiction_evidence
enhanced_long_form_explanation,74,Explain the common misconception behind the statement that uncertainty-aware answers may look contradictory to simple detectors.,"Conflating probabilistic nuance with inconsistency: binary detectors assume a single truth and mislabel hedged, multi-scenario reasoning as contradictory","Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.4833122325209915,embedding,no_contradiction_evidence
enhanced_long_form_explanation,75,"Give a multi-sentence explanation of why uncertainty-aware answers may look contradictory to simple detectors, including the key limitation.","Because uncertainty-aware answers qualify claims with probabilities, ranges, and conditional scenarios, they can contain statements that look opposed out of context (e.g., “likely X, but if Y then not X”). Simple detectors","Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.5913751484466073,embedding,no_contradiction_evidence
enhanced_long_form_explanation,76,A student claims the opposite of this idea: uncertainty-aware answers may look contradictory to simple detectors. Explain why the student's claim is wrong.,"Because conditional, hedged alternatives used to express uncertainty are misread as contradictions by simple, context-agnostic detectors","Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",False,False,False,0.4786240233702846,embedding,no_contradiction_evidence
enhanced_long_form_explanation,77,Explain why large samples can still be unrepresentative.,"Because larger n lowers random error, not bias—nonrandom selection, coverage gaps, nonresponse, or measurement bias can make a large sample precisely wrong",A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,False,0.5605415181567772,embedding,no_contradiction_evidence
enhanced_long_form_explanation,78,Explain the common misconception behind the statement that large samples can still be unrepresentative.,,A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,False,,none,empty_response
enhanced_long_form_explanation,79,"Give a multi-sentence explanation of why large samples can still be unrepresentative, including the key limitation.","Large samples reduce random error but do not fix systematic bias; if selection, coverage, or responses are skewed, a bigger N just yields a very precise wrong estimate. Nonrandom sampling, nonresponse, and measurement error can dominate regardless of size. Key limitation: size improves precision (variance), not representativeness (bias)",A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,False,0.6080834101732977,embedding,no_contradiction_evidence
enhanced_long_form_explanation,80,A student claims the opposite of this idea: large samples can still be unrepresentative. Explain why the student's claim is wrong.,"Because increasing sample size reduces random error, not bias; a large biased or nonrandom sample remains unrepresentative",A biased sampling method can systematically exclude or overrepresent groups even when the sample size is large.,False,False,False,0.6583493065893661,embedding,no_contradiction_evidence
enhanced_causal_reasoning,81,A study reports that a school introduces a reading app and test scores rise. Why is this not enough to prove causation?,"Because it’s only a correlation; without a controlled, randomized comparison, confounding factors could explain the rise","It is not enough because scores may have risen because of selection, teacher changes, practice effects, or other trends; a controlled or randomized comparison is needed.",False,False,False,0.3308533468331579,embedding,no_contradiction_evidence
enhanced_causal_reasoning,82,"In the finding that a school introduces a reading app and test scores rise, identify one plausible confounder or alternative explanation.",Concurrent teacher training,"A plausible alternative is that scores may have risen because of selection, teacher changes, practice effects, or other trends; a controlled or randomized comparison is needed.",False,False,False,0.3800006126435137,embedding,no_contradiction_evidence
enhanced_causal_reasoning,83,What kind of evidence would make the causal claim stronger if a school introduces a reading app and test scores rise?,Randomized controlled trial with a no‑app control group showing larger gains for app users,"A randomized experiment, natural experiment, or well-matched comparison group controlling for major confounders would strengthen the causal claim.",False,False,False,0.3797635098167506,embedding,no_contradiction_evidence
enhanced_causal_reasoning,84,Why should a reliable answer avoid saying that this proves the cause: a school introduces a reading app and test scores rise?,"Because temporal correlation isn’t causation; confounders, concurrent changes, or regression to the mean could explain the rise","Because the observation is associational and scores may have risen because of selection, teacher changes, practice effects, or other trends; a controlled or randomized comparison is needed; it does not isolate the causal effect.",False,False,False,0.5350031648359229,embedding,no_contradiction_evidence
enhanced_causal_reasoning,85,A study reports that cities with more parks have lower obesity rates. Why is this not enough to prove causation?,"Because it’s an observational correlation susceptible to confounding and reverse causality, not proof of causation","It is not enough because income, walkability, food access, and neighborhood design may confound the association.",False,False,False,0.19824251875174648,embedding,no_contradiction_evidence
enhanced_causal_reasoning,86,"In the finding that cities with more parks have lower obesity rates, identify one plausible confounder or alternative explanation.",,"A plausible alternative is that income, walkability, food access, and neighborhood design may confound the association.",False,False,False,,none,empty_response
enhanced_causal_reasoning,87,What kind of evidence would make the causal claim stronger if cities with more parks have lower obesity rates?,,"A randomized experiment, natural experiment, or well-matched comparison group controlling for major confounders would strengthen the causal claim.",False,False,False,,none,empty_response
enhanced_causal_reasoning,88,Why should a reliable answer avoid saying that this proves the cause: cities with more parks have lower obesity rates?,"Because it’s only a correlation susceptible to confounding, selection bias, and reverse causality, not proof of causation","Because the observation is associational and income, walkability, food access, and neighborhood design may confound the association; it does not isolate the causal effect.",False,False,False,0.5270447165793131,embedding,no_contradiction_evidence
enhanced_causal_reasoning,89,A study reports that students who attend optional tutoring earn higher grades. Why is this not enough to prove causation?,,"It is not enough because students choosing tutoring may differ in motivation, prior ability, or family support.",False,False,False,,none,empty_response
enhanced_causal_reasoning,90,"In the finding that students who attend optional tutoring earn higher grades, identify one plausible confounder or alternative explanation.",More motivated students self-select into tutoring,"A plausible alternative is that students choosing tutoring may differ in motivation, prior ability, or family support.",False,False,True,0.7240430094489192,embedding,embedding_support
enhanced_causal_reasoning,91,What kind of evidence would make the causal claim stronger if students who attend optional tutoring earn higher grades?,Randomized assignment to tutoring,"A randomized experiment, natural experiment, or well-matched comparison group controlling for major confounders would strengthen the causal claim.",False,False,False,0.12711464800025452,embedding,no_contradiction_evidence
enhanced_causal_reasoning,92,Why should a reliable answer avoid saying that this proves the cause: students who attend optional tutoring earn higher grades?,"Because it’s observational with self-selection and confounding, showing correlation, not causation","Because the observation is associational and students choosing tutoring may differ in motivation, prior ability, or family support; it does not isolate the causal effect.",False,False,False,0.5514364958825884,embedding,no_contradiction_evidence
enhanced_causal_reasoning,93,A study reports that a hospital checklist begins and infection rates fall. Why is this not enough to prove causation?,"Correlation isn’t causation; without a controlled, randomized design, confounders or secular trends could explain the drop","It is not enough because patient mix, staffing, background trends, or other simultaneous procedures may explain the decline.",False,False,False,0.3085363220868221,embedding,no_contradiction_evidence
