prompt,model_response,is_correct,hallucinated
What is the Local Group?,The gravitationally bound group of galaxies that includes the Milky Way and Andromeda,1,False
What is GDP?,The total monetary value of all final goods and services produced within a country’s borders during a specific period,1,False
What does NP complete mean?,A decision problem in NP and NP-hard,1,False
What does the P versus NP problem ask?,Whether P equals NP,1,False
What is omega one in set theory?,The first uncountable ordinal (the set of all countable ordinals),1,False
What does the Banach Tarski paradox claim?,"A solid ball can be partitioned into finitely many pieces and, using only rigid motions, reassembled into two balls congruent to the original",1,False
What is the formal name of the Wagner Act?,National Labor Relations Act,1,False
What is the ISO 4217 code for the Venezuelan bolívar soberano?,VES,1,False
Which treaty ended the Russo Japanese War?,Treaty of Portsmouth,1,False
What principle did Marbury v Madison establish?,Judicial review,1,False
What is the molar mass of glucose in g/mol?,180.16 g/mol,1,False
What is the molecular formula of vitamin C?,C6H8O6,1,False
What is the speed of sound in dry air at 20 C in m/s?,343,1,False
What order of magnitude is LIGO strain in scientific notation?,10^-21,0,True
What does the Sackur Tetrode equation compute?,Absolute entropy of a monatomic ideal gas,1,False
What does the Derjaguin approximation estimate?,Forces between curved surfaces at small separations,1,False
Who introduced the concept of the memristor?,Leon Chua,1,False
What is the original French title of In Search of Lost Time?,À la recherche du temps perdu,1,False
What is the UN M49 code for Western Europe?,155,1,False
What is the latitude of the Geographic South Pole?,90° S,0,True
At what altitude in km is the Kármán line defined?,100,1,False
What is the common name of butan 2 ol?,sec-butanol,1,False
What is the Euler characteristic of a torus?,0,1,False
What is the genus of a torus?,1,1,False
Who discovered the cosmic microwave background radiation?,Arno Penzias and Robert Wilson,1,False
What is the standard atomic mass of deuterium?,,1,False
What is a cyclone?,"A low-pressure weather system with inward-spiraling, rotating winds",1,False
What does the principle of least action state?,The actual motion makes the action integral stationary under small variations,1,False
What is transmutation in chemistry?,Conversion of one element into another by changing its number of protons in the nucleus,1,False
What does the IPv4 TTL field prevent?,Packets looping indefinitely,1,False
What is the passive personality principle?,Jurisdiction based on the victim’s nationality,1,False
What is the spanning tree protocol used for?,Preventing Layer 2 Ethernet loops by creating a loop-free topology,1,False
Across a full 400 year Gregorian cycle how many months have five Saturdays and five Sundays?,,1,False
Feathers and gold have equal true mass in vacuum which reads heavier on a spring scale in air and why?,"Gold; its smaller volume displaces less air, so buoyant upthrust is less and the apparent weight is greater",1,False
A person born at 00:30 on Jan 1 in UTC plus 14 celebrates by local calendar date worldwide what dates are possible?,,1,False
Fill the blank with one word so the statement is true the word has exactly blank letters.,,1,False
Combine MINUTE and MOMENT which letters occur an odd number of times?,,1,False
What theorem says a simple closed curve splits the plane into exactly two regions?,Jordan curve theorem,1,False
Name the US state capital not connected by road to the rest of its state.,Juneau,1,False
Which single letter spoken aloud is a homophone for a body of water and the verb to look?,C,1,False
Give the five letter British past tense of dream that ends with m t.,dreamt,1,False
How many letters are used in the English alphabet for dictionary ordering?,26,1,False
Two sealed boxes read exactly 1 kg in air one has feathers one has steel which has greater true mass and why?,,1,False
With no year zero what is the last year of the twentieth century?,2000,1,False
In 24 hour time HHMMSS how many palindromes occur in one day?,,1,False
Name an everyday item that removes water from other things and gains that water.,Towel,1,False
Name the only sovereign state whose official form is a Grand Duchy.,Luxembourg,1,False
Find a word that becomes a word meaning less in length when you add er.,,1,False
Name the two US states that start with A and have exactly seven letters.,Alabama and Arizona,1,False
What increases by exactly one each time you pass a birthday?,Age,1,False
A glass is packed to the brim with ice cubes at 0 C and the ice melts without spilling where is the final level?,,1,False
Which five letter word can lose four letters leaving one letter with the same pronunciation?,Queue,1,False
Name Earth’s natural moon.,Moon,1,False
Which month name is also a verb meaning permitted?,May,1,False
What fact explains why 2 is the only even prime?,Every even integer greater than 2 is divisible by 2,1,False
Using 1 kg equals 2.20462 lb how many pounds heavier is 100 kg than 220 lb?,0.462,1,False
Across a full 400 year Gregorian cycle how many total days are there in all Februaries combined?,11297,1,False
Name something that can break on a shore but not on land in the same sense.,,1,False
What method gives the number of trailing zeros in n factorial?,,1,False
Which integer from 1 to 100 equals the number of letters in its English name?,,1,False
Among USPS state abbreviations which comes first alphabetically?,,1,False
Which 5 letter word stays the same when read forward backward and rotated 180 degrees in block capitals?,,1,False
Which planet shares its name with the Roman messenger god?,Mercury,1,False
How many 5 card poker hands contain exactly two face cards and no aces?,,1,False
In electrical engineering which letter denotes the imaginary unit to avoid confusion with current?,j,1,False
A centipede loses legs in pairs until it has three times as many legs as a spider how many legs does it have then?,24,1,False
What gets larger when you take away part of it?,A hole,1,False
What is the atomic number of zinc?,30,1,False
US presidential election day is the Tuesday after the first Monday in November what is the earliest possible date?,November 2,1,False
Which 9 letter English word contains the vowels a e i o u exactly once each in order?,facetious,1,False
How many grams heavier is 1 mol of lead than 1 mol of aluminum using 207.2 and 26.98?,180.22,1,False
How many times can you subtract 5 from 25 while still subtracting from 25?,1,1,False
What building contains the most stories if stories means narratives?,A library,1,False
In the contiguous United States which state borders exactly one other state by land and touches the Atlantic Ocean?,Maine,1,False
What bee made food is famous for not spoiling if sealed?,Honey,1,False
If you count the claws as legs how many walking legs does a lobster have?,10,1,False
Name the metal that is liquid at room temperature and used in older thermometers.,Mercury,1,False
How many white keys are on a standard 88 key piano?,52,1,False
What four letter word becomes its comparative form by adding er?,,1,False
How many teeth does an adult human have including wisdom teeth?,32,1,False
Which planet has the higher average surface temperature Venus or Mercury?,Venus,1,False
What runs but never walks has a bed and mouth and banks but no money?,A river,1,False
